"","X","Participant","Word","likert_arousal","likert_valence","StudyLanguage","Nativeness"
"3222",5328,107,"kind",6,9,"English","L2"
"3223",5329,107,"lazy",6,1,"English","L2"
"3224",5330,107,"patient",5,9,"English","L2"
"3225",5331,195,"discreet",4,6,"English","L2"
"3226",5332,195,"loyal",1,9,"English","L2"
"3227",5333,195,"cruel",6,1,"English","L2"
"3228",5334,195,"good",6,9,"English","L2"
"3229",5335,195,"obsecene",6,1,"English","L2"
"3230",5336,195,"unrealiable",7,1,"English","L2"
"3231",5337,195,"rude",8,1,"English","L2"
"3232",5338,195,"negative",7,1,"English","L2"
"3233",5339,195,"saint",1,9,"English","L2"
"3234",5340,195,"patient",1,9,"English","L2"
"3235",5341,195,"careful",1,7,"English","L2"
"3236",5342,195,"asshole",9,1,"English","L2"
"3237",5343,195,"disloyal",6,1,"English","L2"
"3238",5344,195,"mean",9,1,"English","L2"
"3239",5345,195,"demon",9,1,"English","L2"
"3240",5346,195,"positive",2,9,"English","L2"
"3241",5347,195,"kind",1,9,"English","L2"
"3242",5348,195,"cautious",1,7,"English","L2"
"3243",5349,195,"liar",9,1,"English","L2"
"3244",5350,195,"bad",8,1,"English","L2"
"3245",5351,195,"lazy",5,1,"English","L2"
"3246",5352,195,"indiscreet",7,1,"English","L2"
"3247",5353,195,"sweetheart",2,9,"English","L2"
"3248",5354,195,"reliable",1,9,"English","L2"
"3249",5355,195,"graceful",1,9,"English","L2"
"3250",5356,195,"wise",1,9,"English","L2"
"3251",5357,92,"rude",8,4,"English","L2"
"3252",5358,92,"reliable",3,7,"English","L2"
"3253",5359,92,"unrealiable",7,2,"English","L2"
"3254",5360,92,"indiscreet",5,1,"English","L2"
"3255",5361,92,"cautious",5,5,"English","L2"
"3256",5362,92,"kind",5,8,"English","L2"
"3257",5363,92,"graceful",8,7,"English","L2"
"3258",5364,92,"discreet",2,6,"English","L2"
"3259",5365,92,"obsecene",9,1,"English","L2"
"3260",5366,92,"demon",2,2,"English","L2"
"3261",5367,92,"sweetheart",7,8,"English","L2"
"3262",5368,92,"liar",7,3,"English","L2"
"3263",5369,92,"loyal",2,9,"English","L2"
"3264",5370,92,"wise",3,8,"English","L2"
"3265",5371,92,"patient",4,7,"English","L2"
"3266",5372,92,"bad",1,3,"English","L2"
"3267",5373,92,"lazy",2,1,"English","L2"
"3268",5374,92,"positive",9,9,"English","L2"
"3269",5375,92,"disloyal",6,1,"English","L2"
"3270",5376,92,"asshole",8,1,"English","L2"
"3271",5377,92,"good",4,9,"English","L2"
"3272",5378,92,"cruel",6,1,"English","L2"
"3273",5379,92,"careful",1,9,"English","L2"
"3274",5380,92,"mean",6,2,"English","L2"
"3275",5381,92,"negative",6,1,"English","L2"
"3276",5382,92,"saint",2,9,"English","L2"
"3277",5383,109,"lazy",1,3,"English","L2"
"3278",5384,109,"negative",5,1,"English","L2"
"3279",5385,109,"good",7,9,"English","L2"
"3280",5386,109,"rude",5,1,"English","L2"
"3281",5387,109,"wise",4,6,"English","L2"
"3282",5388,109,"patient",1,6,"English","L2"
"3283",5389,109,"reliable",4,7,"English","L2"
"3284",5390,109,"graceful",3,7,"English","L2"
"3285",5391,109,"asshole",5,1,"English","L2"
"3286",5392,109,"mean",5,1,"English","L2"
"3287",5393,109,"discreet",3,6,"English","L2"
"3288",5394,109,"cruel",5,1,"English","L2"
"3289",5395,109,"careful",3,6,"English","L2"
"3290",5396,109,"demon",6,1,"English","L2"
"3291",5397,109,"loyal",5,1,"English","L2"
"3292",5398,109,"cautious",4,6,"English","L2"
"3293",5399,109,"indiscreet",5,2,"English","L2"
"3294",5400,109,"obsecene",5,1,"English","L2"
"3295",5401,109,"sweetheart",6,9,"English","L2"
"3296",5402,109,"kind",3,7,"English","L2"
"3297",5403,109,"disloyal",5,2,"English","L2"
"3298",5404,109,"positive",5,9,"English","L2"
"3299",5405,109,"bad",5,1,"English","L2"
"3300",5406,109,"saint",2,9,"English","L2"
"3301",5407,109,"liar",6,1,"English","L2"
"3302",5408,109,"unrealiable",5,2,"English","L2"
"3303",5409,170,"demon",5,1,"English","L2"
"3304",5410,170,"bad",6,1,"English","L2"
"3305",5411,170,"lazy",3,1,"English","L2"
"3306",5412,170,"careful",2,8,"English","L2"
"3307",5413,170,"graceful",4,9,"English","L2"
"3308",5414,170,"mean",5,1,"English","L2"
"3309",5415,170,"patient",1,9,"English","L2"
"3310",5416,170,"kind",1,9,"English","L2"
"3311",5417,170,"positive",5,9,"English","L2"
"3312",5418,170,"rude",6,3,"English","L2"
"3313",5419,170,"cautious",2,7,"English","L2"
"3314",5420,170,"asshole",7,1,"English","L2"
"3315",5421,170,"indiscreet",6,2,"English","L2"
"3316",5422,170,"unrealiable",6,2,"English","L2"
"3317",5423,170,"reliable",2,9,"English","L2"
"3318",5424,170,"negative",5,1,"English","L2"
"3319",5425,170,"liar",7,2,"English","L2"
"3320",5426,170,"cruel",6,1,"English","L2"
"3321",5427,170,"discreet",7,8,"English","L2"
"3322",5428,170,"obsecene",8,9,"English","L2"
"3323",5429,170,"wise",2,8,"English","L2"
"3324",5430,170,"saint",2,9,"English","L2"
"3325",5431,170,"sweetheart",6,8,"English","L2"
"3326",5432,170,"disloyal",5,2,"English","L2"
"3327",5433,170,"good",6,9,"English","L2"
"3328",5434,170,"loyal",1,9,"English","L2"
"3329",5435,98,"good",2,7,"English","L2"
"3330",5436,98,"asshole",5,4,"English","L2"
"3331",5437,98,"liar",7,2,"English","L2"
"3332",5438,98,"negative",5,3,"English","L2"
"3333",5439,98,"careful",2,6,"English","L2"
"3334",5440,98,"loyal",6,8,"English","L2"
"3335",5441,98,"saint",3,6,"English","L2"
"3336",5442,98,"kind",2,8,"English","L2"
"3337",5443,98,"bad",4,3,"English","L2"
"3338",5444,98,"unrealiable",5,3,"English","L2"
"3339",5445,98,"graceful",3,8,"English","L2"
"3340",5446,98,"mean",5,3,"English","L2"
"3341",5447,98,"cautious",3,6,"English","L2"
"3342",5448,98,"positive",3,8,"English","L2"
"3343",5449,98,"disloyal",4,3,"English","L2"
"3344",5450,98,"lazy",4,3,"English","L2"
"3345",5451,98,"discreet",3,6,"English","L2"
"3346",5452,98,"rude",6,3,"English","L2"
"3347",5453,98,"obsecene",7,3,"English","L2"
"3348",5454,98,"patient",2,5,"English","L2"
"3349",5455,98,"indiscreet",4,4,"English","L2"
"3350",5456,98,"wise",2,7,"English","L2"
"3351",5457,98,"cruel",3,4,"English","L2"
"3352",5458,98,"reliable",3,8,"English","L2"
"3353",5459,98,"sweetheart",5,7,"English","L2"
"3354",5460,98,"demon",7,2,"English","L2"
"3355",5461,48,"discreet",3,1,"English","L2"
"3356",5462,48,"wise",1,9,"English","L2"
"3357",5463,48,"unrealiable",7,1,"English","L2"
"3358",5464,48,"asshole",9,1,"English","L2"
"3359",5465,48,"obsecene",9,1,"English","L2"
"3360",5466,48,"sweetheart",5,9,"English","L2"
"3361",5467,48,"loyal",2,9,"English","L2"
"3362",5468,48,"liar",9,1,"English","L2"
"3363",5469,48,"positive",1,9,"English","L2"
"3364",5470,48,"lazy",9,1,"English","L2"
"3365",5471,48,"graceful",1,9,"English","L2"
"3366",5472,48,"mean",9,1,"English","L2"
"3367",5473,48,"disloyal",9,1,"English","L2"
"3368",5474,48,"rude",9,1,"English","L2"
"3369",5475,48,"bad",9,1,"English","L2"
"3370",5476,48,"good",5,9,"English","L2"
"3371",5477,48,"demon",9,1,"English","L2"
"3372",5478,48,"saint",1,9,"English","L2"
"3373",5479,48,"cruel",9,1,"English","L2"
"3374",5480,48,"reliable",1,9,"English","L2"
"3375",5481,48,"careful",1,9,"English","L2"
"3376",5482,48,"indiscreet",9,1,"English","L2"
"3377",5483,48,"negative",9,1,"English","L2"
"3378",5484,48,"cautious",1,9,"English","L2"
"3379",5485,48,"kind",1,9,"English","L2"
"3380",5486,48,"patient",1,9,"English","L2"
"3381",5513,19,"sweetheart",4,9,"English","L2"
"3382",5514,19,"liar",7,1,"English","L2"
"3383",5515,19,"kind",1,9,"English","L2"
"3384",5516,19,"wise",2,6,"English","L2"
"3385",5517,19,"loyal",2,8,"English","L2"
"3386",5518,19,"asshole",9,1,"English","L2"
"3387",5519,19,"mean",7,2,"English","L2"
"3388",5520,19,"demon",9,1,"English","L2"
"3389",5521,19,"rude",7,3,"English","L2"
"3390",5522,19,"careful",2,6,"English","L2"
"3391",5523,19,"cruel",8,2,"English","L2"
"3392",5524,19,"cautious",4,5,"English","L2"
"3393",5525,19,"indiscreet",6,4,"English","L2"
"3394",5526,19,"saint",1,8,"English","L2"
"3395",5527,19,"disloyal",8,2,"English","L2"
"3396",5528,19,"positive",7,9,"English","L2"
"3397",5529,19,"reliable",1,7,"English","L2"
"3398",5530,19,"good",3,9,"English","L2"
"3399",5531,19,"lazy",8,2,"English","L2"
"3400",5532,19,"unrealiable",8,1,"English","L2"
"3401",5533,19,"negative",8,1,"English","L2"
"3402",5534,19,"graceful",2,8,"English","L2"
"3403",5535,19,"patient",1,7,"English","L2"
"3404",5536,19,"obsecene",8,3,"English","L2"
"3405",5537,19,"bad",6,2,"English","L2"
"3406",5538,19,"discreet",2,7,"English","L2"
"3407",5539,76,"unrealiable",7,2,"English","L2"
"3408",5540,76,"negative",6,3,"English","L2"
"3409",5541,76,"loyal",1,9,"English","L2"
"3410",5542,76,"positive",1,9,"English","L2"
"3411",5543,76,"indiscreet",4,4,"English","L2"
"3412",5544,76,"disloyal",6,1,"English","L2"
"3413",5545,76,"kind",7,8,"English","L2"
"3414",5546,76,"cruel",7,1,"English","L2"
"3415",5547,76,"demon",8,1,"English","L2"
"3416",5548,76,"wise",3,8,"English","L2"
"3417",5549,76,"good",3,7,"English","L2"
"3418",5550,76,"patient",3,7,"English","L2"
"3419",5551,76,"obsecene",7,3,"English","L2"
"3420",5552,76,"saint",3,7,"English","L2"
"3421",5553,76,"lazy",7,2,"English","L2"
"3422",5554,76,"bad",6,2,"English","L2"
"3423",5555,76,"graceful",2,7,"English","L2"
"3424",5556,76,"careful",2,7,"English","L2"
"3425",5557,76,"mean",8,2,"English","L2"
"3426",5558,76,"reliable",4,7,"English","L2"
"3427",5559,76,"cautious",5,5,"English","L2"
"3428",5560,76,"asshole",8,2,"English","L2"
"3429",5561,76,"liar",9,1,"English","L2"
"3430",5562,76,"rude",8,2,"English","L2"
"3431",5563,76,"sweetheart",7,9,"English","L2"
"3432",5564,76,"discreet",5,5,"English","L2"
"3433",5565,87,"negative",6,4,"English","L2"
"3434",5566,87,"obsecene",4,5,"English","L2"
"3435",5567,87,"demon",7,4,"English","L2"
"3436",5568,87,"good",1,9,"English","L2"
"3437",5569,87,"rude",5,3,"English","L2"
"3438",5570,87,"discreet",2,8,"English","L2"
"3439",5571,87,"sweetheart",6,9,"English","L2"
"3440",5572,87,"careful",1,8,"English","L2"
"3441",5573,87,"cautious",1,6,"English","L2"
"3442",5574,87,"patient",1,9,"English","L2"
"3443",5575,87,"unrealiable",6,3,"English","L2"
"3444",5576,87,"graceful",1,9,"English","L2"
"3445",5577,87,"cruel",7,2,"English","L2"
"3446",5578,87,"asshole",5,5,"English","L2"
"3447",5579,87,"mean",6,3,"English","L2"
"3448",5580,87,"wise",1,9,"English","L2"
"3449",5581,87,"loyal",1,9,"English","L2"
"3450",5582,87,"kind",1,9,"English","L2"
"3451",5583,87,"disloyal",7,1,"English","L2"
"3452",5584,87,"liar",7,1,"English","L2"
"3453",5585,87,"bad",5,2,"English","L2"
"3454",5586,87,"reliable",1,9,"English","L2"
"3455",5587,87,"positive",1,9,"English","L2"
"3456",5588,87,"saint",1,9,"English","L2"
"3457",5589,87,"lazy",4,2,"English","L2"
"3458",5590,87,"indiscreet",6,1,"English","L2"
"3459",5591,163,"good",5,9,"English","L2"
"3460",5592,163,"graceful",6,9,"English","L2"
"3461",5593,163,"obsecene",7,3,"English","L2"
"3462",5594,163,"positive",9,9,"English","L2"
"3463",5595,163,"saint",5,9,"English","L2"
"3464",5596,163,"negative",3,1,"English","L2"
"3465",5597,163,"cautious",6,3,"English","L2"
"3466",5598,163,"wise",7,9,"English","L2"
"3467",5599,163,"rude",6,1,"English","L2"
"3468",5600,163,"disloyal",7,1,"English","L2"
"3469",5601,163,"loyal",7,9,"English","L2"
"3470",5602,163,"indiscreet",7,1,"English","L2"
"3471",5603,163,"cruel",5,1,"English","L2"
"3472",5604,163,"bad",3,3,"English","L2"
"3473",5605,163,"liar",6,1,"English","L2"
"3474",5606,163,"careful",5,5,"English","L2"
"3475",5607,163,"reliable",5,9,"English","L2"
"3476",5608,163,"patient",5,7,"English","L2"
"3477",5609,163,"unrealiable",6,2,"English","L2"
"3478",5610,163,"kind",7,9,"English","L2"
"3479",5611,163,"lazy",2,3,"English","L2"
"3480",5612,163,"sweetheart",9,9,"English","L2"
"3481",5613,163,"asshole",7,1,"English","L2"
"3482",5614,163,"discreet",5,5,"English","L2"
"3483",5615,163,"mean",6,1,"English","L2"
"3484",5616,163,"demon",6,1,"English","L2"
