"","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"15894",117,"expletive_test","68","1","test","pos","pej","AO","C","EPP1","English","L1"
"15895",117,"expletive_test","69","15","filler","pos","adj","TO","C","ENF15","English","L1"
"15896",117,"expletive_test","25","3","test","neg","adj","AO","C","EAN4","English","L1"
"15897",117,"expletive_test","88","20","filler","pos","adj","AO","C","ENF20","English","L1"
"15898",117,"expletive_test","74","5","filler","neg","adj","TO","C","ENF5","English","L1"
"15899",117,"expletive_test","2","8","test","neg","adj","NEU","C","EAN8","English","L1"
"15900",117,"expletive_test","99","3","test","neg","adj","TO","C","EAN3","English","L1"
"15901",141,"expletive_test","8","11","filler","neg","adj","AO","B","ENF11","English","L1"
"15902",141,"expletive_test","15","8","test","neg","pej","NEU","B","EPN8","English","L1"
"15903",141,"expletive_test","99","6","test","pos","pej","TO","B","EPP6","English","L1"
"15904",141,"expletive_test","96","19","filler","pos","adj","AO","B","ENF19","English","L1"
"15905",141,"expletive_test","75","7","test","neg","pej","AO","B","EPN7","English","L1"
"15906",141,"expletive_test","42","7","filler","neg","adj","AO","B","ENF7","English","L1"
"15907",141,"expletive_test","60","9","filler","neg","adj","AO","B","ENF9","English","L1"
"15908",141,"expletive_test","99","3","test","pos","pej","TO","B","EPP3","English","L1"
"15909",141,"expletive_test","75","13","filler","pos","adj","TO","B","ENF13","English","L1"
"15910",141,"expletive_test","99","20","filler","pos","adj","AO","B","ENF20","English","L1"
"15911",141,"expletive_test","81","5","filler","neg","adj","TO","B","ENF5","English","L1"
"15912",141,"expletive_test","81","7","test","pos","adj","AO","B","EAP7","English","L1"
"15913",141,"expletive_test","87","1","filler","neg","adj","TO","B","ENF1","English","L1"
"15914",141,"expletive_test","52","8","test","pos","adj","NEU","B","EAP8","English","L1"
"15915",141,"expletive_test","91","9","test","pos","pej","TO","B","EPP9","English","L1"
"15916",141,"expletive_test","60","24","filler","pos","adj","AO","B","ENF24","English","L1"
"15917",141,"expletive_test","71","4","test","neg","pej","AO","B","EPN4","English","L1"
"15918",141,"expletive_test","44","23","filler","pos","adj","AO","B","ENF23","English","L1"
"15919",141,"expletive_test","34","5","test","neg","adj","NEU","B","EAN5","English","L1"
"15920",141,"expletive_test","63","7","test","neg","adj","AO","B","EAN7","English","L1"
"15921",141,"expletive_test","91","17","filler","pos","adj","TO","B","ENF17","English","L1"
"15922",141,"expletive_test","76","6","test","neg","pej","TO","B","EPN6","English","L1"
"15923",141,"expletive_test","15","5","test","neg","pej","NEU","B","EPN5","English","L1"
"15924",141,"expletive_test","48","3","test","pos","adj","TO","B","EAP3","English","L1"
"15925",141,"expletive_test","37","22","filler","pos","adj","AO","B","ENF22","English","L1"
"15926",141,"expletive_test","72","6","filler","neg","adj","TO","B","ENF6","English","L1"
"15927",141,"expletive_test","15","2","test","neg","pej","NEU","B","EPN2","English","L1"
"15928",141,"expletive_test","36","1","test","neg","adj","AO","B","EAN1","English","L1"
"15929",141,"expletive_test","82","3","test","neg","adj","TO","B","EAN3","English","L1"
"15930",141,"expletive_test","81","6","test","pos","adj","TO","B","EAP6","English","L1"
"15931",141,"expletive_test","66","2","test","pos","adj","NEU","B","EAP2","English","L1"
"15932",141,"expletive_test","99","7","test","pos","pej","AO","B","EPP7","English","L1"
"15933",141,"expletive_test","99","6","test","neg","adj","TO","B","EAN6","English","L1"
"15934",141,"expletive_test","99","1","test","pos","pej","AO","B","EPP1","English","L1"
"15935",141,"expletive_test","29","10","filler","neg","adj","AO","B","ENF10","English","L1"
"15936",141,"expletive_test","76","8","filler","neg","adj","AO","B","ENF8","English","L1"
"15937",141,"expletive_test","99","9","test","neg","adj","TO","B","EAN9","English","L1"
"15938",141,"expletive_test","76","16","filler","pos","adj","TO","B","ENF16","English","L1"
"15939",141,"expletive_test","66","4","filler","neg","adj","TO","B","ENF4","English","L1"
"15940",141,"expletive_test","85","3","test","neg","pej","TO","B","EPN3","English","L1"
"15941",141,"expletive_test","59","5","test","pos","pej","NEU","B","EPP5","English","L1"
"15942",141,"expletive_test","25","12","filler","neg","adj","AO","B","ENF12","English","L1"
"15943",141,"expletive_test","84","9","test","neg","pej","TO","B","EPN9","English","L1"
"15944",141,"expletive_test","71","15","filler","pos","adj","TO","B","ENF15","English","L1"
"15945",141,"expletive_test","47","21","filler","pos","adj","AO","B","ENF21","English","L1"
"15946",141,"expletive_test","88","1","test","neg","pej","AO","B","EPN1","English","L1"
"15947",141,"expletive_test","73","8","test","pos","pej","NEU","B","EPP8","English","L1"
"15948",141,"expletive_test","66","14","filler","pos","adj","TO","B","ENF14","English","L1"
"15949",141,"expletive_test","67","5","test","pos","adj","NEU","B","EAP5","English","L1"
"15950",141,"expletive_test","66","3","test","neg","adj","AO","B","EAN4","English","L1"
"15951",141,"expletive_test","16","2","filler","neg","adj","TO","B","ENF2","English","L1"
"15952",141,"expletive_test","75","1","test","pos","adj","AO","B","EAP1","English","L1"
"15953",141,"expletive_test","43","3","test","pos","adj","AO","B","EAP4","English","L1"
"15954",141,"expletive_test","99","3","test","pos","pej","AO","B","EPP4","English","L1"
"15955",141,"expletive_test","39","9","test","pos","adj","TO","B","EAP9","English","L1"
"15956",141,"expletive_test","81","18","filler","pos","adj","TO","B","ENF18","English","L1"
"15957",141,"expletive_test","65","2","test","pos","pej","NEU","B","EPP2","English","L1"
"15958",141,"expletive_test","0","2","test","neg","adj","NEU","B","EAN2","English","L1"
"15959",141,"expletive_test","0","8","test","neg","adj","NEU","B","EAN8","English","L1"
"15960",141,"expletive_test","99","3","filler","neg","adj","TO","B","ENF3","English","L1"
"15961",214,"expletive_test","67","18","filler","pos","adj","TO","A","ENF18","English","L1"
"15962",214,"expletive_test","83","6","test","neg","adj","TO","A","EAN6","English","L1"
"15963",214,"expletive_test","94","7","test","pos","pej","AO","A","EPP7","English","L1"
"15964",214,"expletive_test","61","8","test","pos","adj","NEU","A","EAP8","English","L1"
"15965",214,"expletive_test","84","5","test","pos","pej","NEU","A","EPP5","English","L1"
"15966",214,"expletive_test","94","3","test","pos","pej","AO","A","EPP4","English","L1"
"15967",214,"expletive_test","78","3","test","pos","adj","TO","A","EAP3","English","L1"
"15968",214,"expletive_test","2","5","test","neg","pej","NEU","A","EPN5","English","L1"
"15969",214,"expletive_test","71","24","filler","pos","adj","AO","A","ENF24","English","L1"
"15970",214,"expletive_test","89","20","filler","pos","adj","AO","A","ENF20","English","L1"
"15971",214,"expletive_test","88","15","filler","pos","adj","TO","A","ENF15","English","L1"
"15972",214,"expletive_test","94","5","filler","neg","adj","TO","A","ENF5","English","L1"
"15973",214,"expletive_test","85","2","test","pos","adj","NEU","A","EAP2","English","L1"
"15974",214,"expletive_test","86","14","filler","pos","adj","TO","A","ENF14","English","L1"
"15975",214,"expletive_test","91","3","test","pos","pej","TO","A","EPP3","English","L1"
"15976",214,"expletive_test","88","8","test","neg","adj","NEU","A","EAN8","English","L1"
"15977",214,"expletive_test","94","11","filler","neg","adj","AO","A","ENF11","English","L1"
"15978",214,"expletive_test","4","8","test","neg","pej","NEU","A","EPN8","English","L1"
"15979",214,"expletive_test","17","7","test","neg","pej","AO","A","EPN7","English","L1"
"15980",214,"expletive_test","67","19","filler","pos","adj","AO","A","ENF19","English","L1"
"15981",214,"expletive_test","88","8","test","pos","pej","NEU","A","EPP8","English","L1"
"15982",214,"expletive_test","80","12","filler","neg","adj","AO","A","ENF12","English","L1"
"15983",214,"expletive_test","63","6","filler","neg","adj","TO","A","ENF6","English","L1"
"15984",214,"expletive_test","89","9","test","pos","adj","TO","A","EAP9","English","L1"
"15985",214,"expletive_test","33","7","filler","neg","adj","AO","A","ENF7","English","L1"
"15986",214,"expletive_test","89","10","filler","neg","adj","AO","A","ENF10","English","L1"
"15987",214,"expletive_test","7","3","test","neg","pej","TO","A","EPN3","English","L1"
"15988",214,"expletive_test","87","21","filler","pos","adj","AO","A","ENF21","English","L1"
"15989",214,"expletive_test","6","1","test","neg","pej","AO","A","EPN1","English","L1"
"15990",214,"expletive_test","78","1","filler","neg","adj","TO","A","ENF1","English","L1"
"15991",214,"expletive_test","88","9","test","neg","adj","TO","A","EAN9","English","L1"
"15992",214,"expletive_test","92","4","filler","neg","adj","TO","A","ENF4","English","L1"
"15993",214,"expletive_test","74","5","test","neg","adj","NEU","A","EAN5","English","L1"
"15994",214,"expletive_test","93","1","test","pos","pej","AO","A","EPP1","English","L1"
"15995",214,"expletive_test","89","6","test","pos","adj","TO","A","EAP6","English","L1"
"15996",214,"expletive_test","89","13","filler","pos","adj","TO","A","ENF13","English","L1"
"15997",214,"expletive_test","89","8","filler","neg","adj","AO","A","ENF8","English","L1"
"15998",214,"expletive_test","78","17","filler","pos","adj","TO","A","ENF17","English","L1"
"15999",214,"expletive_test","87","3","test","pos","adj","AO","A","EAP4","English","L1"
"16000",214,"expletive_test","88","16","filler","pos","adj","TO","A","ENF16","English","L1"
"16001",214,"expletive_test","11","6","test","neg","pej","TO","A","EPN6","English","L1"
"16002",214,"expletive_test","88","3","test","neg","adj","AO","A","EAN4","English","L1"
"16003",214,"expletive_test","6","4","test","neg","pej","AO","A","EPN4","English","L1"
"16004",214,"expletive_test","89","3","filler","neg","adj","TO","A","ENF3","English","L1"
"16005",214,"expletive_test","68","2","test","neg","adj","NEU","A","EAN2","English","L1"
"16006",214,"expletive_test","28","22","filler","pos","adj","AO","A","ENF22","English","L1"
"16007",214,"expletive_test","6","9","test","neg","pej","TO","A","EPN9","English","L1"
"16008",214,"expletive_test","61","7","test","pos","adj","AO","A","EAP7","English","L1"
"16009",214,"expletive_test","88","3","test","neg","adj","TO","A","EAN3","English","L1"
"16010",214,"expletive_test","76","2","filler","neg","adj","TO","A","ENF2","English","L1"
"16011",214,"expletive_test","92","9","filler","neg","adj","AO","A","ENF9","English","L1"
"16012",214,"expletive_test","92","7","test","neg","adj","AO","A","EAN7","English","L1"
"16013",214,"expletive_test","92","9","test","pos","pej","TO","A","EPP9","English","L1"
"16014",214,"expletive_test","92","6","test","pos","pej","TO","A","EPP6","English","L1"
"16015",214,"expletive_test","83","1","test","pos","adj","AO","A","EAP1","English","L1"
"16016",214,"expletive_test","72","2","test","pos","pej","NEU","A","EPP2","English","L1"
"16017",214,"expletive_test","86","1","test","neg","adj","AO","A","EAN1","English","L1"
"16018",214,"expletive_test","28","23","filler","pos","adj","AO","A","ENF23","English","L1"
"16019",214,"expletive_test","2","2","test","neg","pej","NEU","A","EPN2","English","L1"
"16020",214,"expletive_test","67","5","test","pos","adj","NEU","A","EAP5","English","L1"
"16021",124,"expletive_test","34","1","test","neg","adj","NEU","C","EAN1","English","L1"
"16022",124,"expletive_test","78","3","filler","neg","adj","TO","C","ENF3","English","L1"
"16023",124,"expletive_test","71","7","test","neg","pej","NEU","C","EPN7","English","L1"
"16024",124,"expletive_test","38","23","filler","pos","adj","AO","C","ENF23","English","L1"
"16025",124,"expletive_test","43","8","filler","neg","adj","AO","C","ENF8","English","L1"
"16026",124,"expletive_test","64","10","filler","neg","adj","AO","C","ENF10","English","L1"
"16027",124,"expletive_test","63","2","test","neg","adj","TO","C","EAN2","English","L1"
"16028",124,"expletive_test","99","2","test","pos","pej","TO","C","EPP2","English","L1"
"16029",124,"expletive_test","99","1","test","pos","adj","NEU","C","EAP1","English","L1"
"16030",124,"expletive_test","45","7","filler","neg","adj","AO","C","ENF7","English","L1"
"16031",124,"expletive_test","63","8","test","pos","adj","TO","C","EAP8","English","L1"
"16032",124,"expletive_test","72","2","test","neg","pej","TO","C","EPN2","English","L1"
"16033",124,"expletive_test","96","3","test","pos","adj","AO","C","EAP3","English","L1"
"16034",124,"expletive_test","65","9","test","neg","adj","AO","C","EAN9","English","L1"
"16035",124,"expletive_test","99","9","test","pos","pej","AO","C","EPP9","English","L1"
"16036",124,"expletive_test","62","5","test","neg","adj","TO","C","EAN5","English","L1"
"16037",124,"expletive_test","59","3","test","neg","adj","AO","C","EAN3","English","L1"
"16038",124,"expletive_test","99","19","filler","pos","adj","AO","C","ENF19","English","L1"
"16039",124,"expletive_test","32","7","test","neg","adj","NEU","C","EAN7","English","L1"
"16040",124,"expletive_test","99","5","test","pos","pej","TO","C","EPP5","English","L1"
"16041",124,"expletive_test","99","8","test","pos","pej","TO","C","EPP8","English","L1"
"16042",124,"expletive_test","43","9","test","pos","adj","AO","C","EAP9","English","L1"
"16043",124,"expletive_test","99","13","filler","pos","adj","TO","C","ENF13","English","L1"
"16044",124,"expletive_test","45","24","filler","pos","adj","AO","C","ENF24","English","L1"
"16045",124,"expletive_test","73","5","filler","neg","adj","TO","C","ENF5","English","L1"
"16046",124,"expletive_test","89","16","filler","pos","adj","TO","C","ENF16","English","L1"
"16047",124,"expletive_test","53","2","filler","neg","adj","TO","C","ENF2","English","L1"
"16048",124,"expletive_test","87","22","filler","pos","adj","AO","C","ENF22","English","L1"
"16049",124,"expletive_test","99","15","filler","pos","adj","TO","C","ENF15","English","L1"
"16050",124,"expletive_test","66","4","filler","neg","adj","TO","C","ENF4","English","L1"
"16051",124,"expletive_test","99","4","test","pos","pej","NEU","C","EPP4","English","L1"
"16052",124,"expletive_test","71","6","filler","neg","adj","TO","C","ENF6","English","L1"
"16053",124,"expletive_test","99","1","test","pos","pej","NEU","C","EPP1","English","L1"
"16054",124,"expletive_test","97","17","filler","pos","adj","TO","C","ENF17","English","L1"
"16055",124,"expletive_test","99","6","test","pos","adj","AO","C","EAP6","English","L1"
"16056",124,"expletive_test","80","8","test","neg","pej","TO","C","EPN8","English","L1"
"16057",124,"expletive_test","73","6","test","neg","adj","AO","C","EAN6","English","L1"
"16058",124,"expletive_test","47","12","filler","neg","adj","AO","C","ENF12","English","L1"
"16059",124,"expletive_test","88","7","test","pos","adj","NEU","C","EAP7","English","L1"
"16060",124,"expletive_test","85","18","filler","pos","adj","TO","C","ENF18","English","L1"
"16061",124,"expletive_test","43","3","test","neg","pej","AO","C","EPN3","English","L1"
"16062",124,"expletive_test","99","3","test","pos","pej","AO","C","EPP3","English","L1"
"16063",124,"expletive_test","54","6","test","neg","pej","AO","C","EPN6","English","L1"
