"","X","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"4161",5421,32,"expletive_test",98,1,"filler","neg","adj","TO","C","ITN1","Italian","L1"
"4162",5422,32,"expletive_test",99,9,"test","neg","pej","TO","C","IPN9","Italian","L1"
"4163",5423,32,"expletive_test",90,19,"filler","pos","adj","AO","C","INF19","Italian","L1"
"4164",5424,32,"expletive_test",79,2,"filler","neg","adj","TO","C","INF2","Italian","L1"
"4165",5425,32,"expletive_test",70,8,"test","pos","pej","NEU","C","IPP8","Italian","L1"
"4166",5426,32,"expletive_test",2,4,"test","pos","adj","AO","C","IAP4","Italian","L1"
"4167",5427,32,"expletive_test",68,5,"test","pos","adj","NEU","C","IAP5","Italian","L1"
"4168",5428,32,"expletive_test",81,9,"test","neg","adj","TO","C","IAN9","Italian","L1"
"4169",5429,32,"expletive_test",54,9,"test","pos","adj","TO","C","IAP9","Italian","L1"
"4170",5430,32,"expletive_test",99,7,"test","neg","pej","AO","C","IPN7","Italian","L1"
"4171",5431,32,"expletive_test",92,3,"test","neg","pej","TO","C","IPN3","Italian","L1"
"4172",5432,32,"expletive_test",58,5,"test","pos","pej","NEU","C","IPP5","Italian","L1"
"4173",5433,32,"expletive_test",92,1,"test","neg","pej","AO","C","IPN1","Italian","L1"
"4174",5434,32,"expletive_test",64,14,"filler","pos","adj","TO","C","INF14","Italian","L1"
"4175",5435,32,"expletive_test",83,4,"filler","neg","adj","TO","C","INF4","Italian","L1"
"4176",5436,32,"expletive_test",95,3,"filler","neg","adj","TO","C","INF3","Italian","L1"
"4177",5437,32,"expletive_test",76,20,"filler","pos","adj","AO","C","INF20","Italian","L1"
"4178",5438,32,"expletive_test",58,2,"test","pos","adj","NEU","C","IAP2","Italian","L1"
"4179",5439,32,"expletive_test",27,5,"test","neg","adj","NEU","C","IAN5","Italian","L1"
"4180",5440,32,"expletive_test",95,6,"test","neg","adj","TO","C","IAN6","Italian","L1"
"4181",5441,32,"expletive_test",88,5,"filler","neg","adj","TO","C","INF5","Italian","L1"
"4182",5442,32,"expletive_test",63,6,"filler","neg","adj","TO","C","INF6","Italian","L1"
"4183",5443,32,"expletive_test",56,8,"test","pos","adj","NEU","C","IAP8","Italian","L1"
"4184",5444,32,"expletive_test",36,11,"filler","neg","adj","AO","C","INF11","Italian","L1"
"4185",5445,32,"expletive_test",60,6,"test","pos","pej","TO","C","IPP6","Italian","L1"
"4186",5446,32,"expletive_test",58,7,"filler","neg","adj","AO","C","INF7","Italian","L1"
"4187",5447,32,"expletive_test",20,23,"filler","pos","adj","AO","C","INF23","Italian","L1"
"4188",5448,32,"expletive_test",0,8,"test","neg","pej","NEU","C","IPN8","Italian","L1"
"4189",5449,32,"expletive_test",73,16,"filler","pos","adj","TO","C","INF16","Italian","L1"
"4190",5450,32,"expletive_test",88,1,"test","pos","adj","AO","C","IAP1","Italian","L1"
"4191",5451,32,"expletive_test",69,24,"filler","pos","adj","AO","C","INF24","Italian","L1"
"4192",5452,32,"expletive_test",74,3,"test","pos","adj","TO","C","IAP3","Italian","L1"
"4193",5453,32,"expletive_test",92,6,"test","pos","adj","TO","C","IAP6","Italian","L1"
"4194",5454,32,"expletive_test",82,7,"test","pos","pej","AO","C","IPP7","Italian","L1"
"4195",5455,32,"expletive_test",80,15,"filler","pos","adj","TO","C","INF15","Italian","L1"
"4196",5456,32,"expletive_test",0,2,"test","neg","adj","NEU","C","IAN2","Italian","L1"
"4197",5457,32,"expletive_test",0,8,"test","neg","adj","NEU","C","IAN8","Italian","L1"
"4198",5458,32,"expletive_test",3,2,"test","neg","pej","NEU","C","IPN2","Italian","L1"
"4199",5459,32,"expletive_test",94,7,"test","neg","adj","AO","C","IAN7","Italian","L1"
"4200",5460,32,"expletive_test",84,12,"filler","neg","adj","AO","C","INF12","Italian","L1"
"4201",5461,143,"expletive_test",48,17,"filler","pos","adj","TO","C","INF17","Italian","L1"
"4202",5462,143,"expletive_test",99,5,"test","neg","pej","TO","C","IPN5","Italian","L1"
"4203",5463,143,"expletive_test",48,1,"filler","neg","adj","TO","C","ITN1","Italian","L1"
"4204",5464,143,"expletive_test",33,9,"filler","neg","adj","AO","C","INF9","Italian","L1"
"4205",5465,143,"expletive_test",99,2,"test","neg","pej","TO","C","IPN2","Italian","L1"
"4206",5466,143,"expletive_test",83,9,"test","pos","adj","AO","C","IAP9","Italian","L1"
"4207",5467,143,"expletive_test",99,2,"test","pos","pej","TO","C","IPP2","Italian","L1"
"4208",5468,143,"expletive_test",99,23,"filler","pos","adj","AO","C","INF23","Italian","L1"
"4209",5469,143,"expletive_test",8,3,"test","neg","pej","AO","C","IPN3","Italian","L1"
"4210",5470,143,"expletive_test",99,7,"test","pos","pej","NEU","C","IPP7","Italian","L1"
"4211",5471,143,"expletive_test",99,1,"test","pos","adj","NEU","C","IAP1","Italian","L1"
"4212",5472,143,"expletive_test",39,10,"filler","neg","adj","AO","C","INF10","Italian","L1"
"4213",5473,143,"expletive_test",99,24,"filler","pos","adj","AO","C","INF24","Italian","L1"
"4214",5474,143,"expletive_test",51,7,"test","neg","adj","NEU","C","IAN7","Italian","L1"
"4215",5475,143,"expletive_test",90,5,"test","pos","adj","TO","C","IAP5","Italian","L1"
"4216",5476,143,"expletive_test",99,20,"filler","pos","adj","AO","C","INF20","Italian","L1"
"4217",5477,143,"expletive_test",39,6,"filler","neg","adj","TO","C","INF6","Italian","L1"
"4218",5478,143,"expletive_test",86,2,"test","neg","adj","TO","C","IAN2","Italian","L1"
"4219",5479,143,"expletive_test",99,13,"filler","pos","adj","TO","C","INF13","Italian","L1"
"4220",5480,143,"expletive_test",99,18,"filler","pos","adj","TO","C","INF18","Italian","L1"
"4221",5481,143,"expletive_test",84,3,"filler","neg","adj","TO","C","INF3","Italian","L1"
"4222",5482,143,"expletive_test",41,21,"filler","pos","adj","AO","C","INF21","Italian","L1"
"4223",5483,143,"expletive_test",99,4,"test","pos","adj","NEU","C","IAP4","Italian","L1"
"4224",5484,143,"expletive_test",82,15,"filler","pos","adj","TO","C","INF15","Italian","L1"
"4225",5485,143,"expletive_test",99,1,"test","pos","pej","NEU","C","IPP1","Italian","L1"
"4226",5486,143,"expletive_test",61,3,"test","pos","pej","AO","C","IPP3","Italian","L1"
"4227",5487,143,"expletive_test",99,9,"test","pos","pej","AO","C","IPP9","Italian","L1"
"4228",5488,143,"expletive_test",79,2,"filler","neg","adj","TO","C","INF2","Italian","L1"
"4229",5489,143,"expletive_test",99,6,"test","pos","pej","AO","C","IPP6","Italian","L1"
"4230",5490,143,"expletive_test",24,3,"test","neg","adj","AO","C","IAN3","Italian","L1"
"4231",5491,143,"expletive_test",8,12,"filler","neg","adj","AO","C","INF12","Italian","L1"
"4232",5492,143,"expletive_test",3,6,"test","neg","adj","AO","C","IAN6","Italian","L1"
"4233",5493,143,"expletive_test",0,1,"test","neg","pej","NEU","C","IPN1","Italian","L1"
"4234",5494,143,"expletive_test",99,7,"test","pos","adj","NEU","C","IAP7","Italian","L1"
"4235",5495,143,"expletive_test",55,11,"filler","neg","adj","AO","C","INF11","Italian","L1"
"4236",5496,143,"expletive_test",86,6,"test","pos","adj","AO","C","IAP6","Italian","L1"
"4237",5497,143,"expletive_test",99,8,"test","neg","adj","TO","C","IAN8","Italian","L1"
"4238",5498,143,"expletive_test",99,2,"test","pos","adj","TO","C","IAP2","Italian","L1"
"4239",5499,143,"expletive_test",7,9,"test","neg","pej","AO","C","IPN9","Italian","L1"
"4240",5500,143,"expletive_test",0,4,"test","neg","adj","NEU","C","IAN4","Italian","L1"
"4241",5501,143,"expletive_test",99,8,"test","pos","adj","TO","C","IAP8","Italian","L1"
"4242",5502,143,"expletive_test",82,14,"filler","pos","adj","TO","C","INF14","Italian","L1"
"4243",5503,143,"expletive_test",42,5,"filler","neg","adj","TO","C","INF5","Italian","L1"
"4244",5504,143,"expletive_test",0,1,"test","neg","adj","NEU","C","IAN1","Italian","L1"
"4245",5505,143,"expletive_test",0,7,"test","neg","pej","NEU","C","IPN7","Italian","L1"
"4246",5506,143,"expletive_test",0,8,"filler","neg","adj","AO","C","INF8","Italian","L1"
"4247",5507,143,"expletive_test",99,8,"test","neg","pej","TO","C","IPN8","Italian","L1"
"4248",5508,143,"expletive_test",99,16,"filler","pos","adj","TO","C","INF16","Italian","L1"
"4249",5509,143,"expletive_test",99,4,"test","pos","pej","NEU","C","IPP4","Italian","L1"
"4250",5510,143,"expletive_test",44,3,"test","pos","adj","AO","C","IAP3","Italian","L1"
"4251",5511,143,"expletive_test",13,6,"test","neg","pej","AO","C","IPN6","Italian","L1"
"4252",5512,143,"expletive_test",37,9,"test","neg","adj","AO","C","IAN9","Italian","L1"
"4253",5513,143,"expletive_test",16,5,"test","neg","adj","TO","C","IAN5","Italian","L1"
"4254",5514,143,"expletive_test",99,4,"filler","neg","adj","TO","C","INF4","Italian","L1"
"4255",5515,143,"expletive_test",0,7,"filler","neg","adj","AO","C","INF7","Italian","L1"
"4256",5516,143,"expletive_test",0,22,"filler","pos","adj","AO","C","INF22","Italian","L1"
"4257",5517,143,"expletive_test",0,4,"test","neg","pej","NEU","C","IPN4","Italian","L1"
"4258",5518,143,"expletive_test",99,5,"test","pos","pej","TO","C","IPP5","Italian","L1"
"4259",5519,143,"expletive_test",66,19,"filler","pos","adj","AO","C","INF19","Italian","L1"
"4260",5520,143,"expletive_test",99,8,"test","pos","pej","TO","C","IPP8","Italian","L1"
"4261",5521,133,"expletive_test",99,15,"filler","pos","adj","TO","A","INF15","Italian","L1"
"4262",5522,133,"expletive_test",99,9,"filler","neg","adj","AO","A","INF9","Italian","L1"
"4263",5523,133,"expletive_test",99,2,"filler","neg","adj","TO","A","INF2","Italian","L1"
"4264",5524,133,"expletive_test",99,5,"filler","neg","adj","TO","A","INF5","Italian","L1"
"4265",5525,133,"expletive_test",0,10,"filler","neg","adj","AO","A","INF10","Italian","L1"
"4266",5526,133,"expletive_test",79,5,"test","neg","pej","AO","A","IPN5","Italian","L1"
"4267",5527,133,"expletive_test",0,19,"filler","pos","adj","AO","A","INF19","Italian","L1"
"4268",5528,133,"expletive_test",99,4,"test","neg","adj","TO","A","IAN4","Italian","L1"
"4269",5529,133,"expletive_test",99,2,"test","pos","pej","AO","A","IPP2","Italian","L1"
"4270",5530,133,"expletive_test",86,4,"test","pos","adj","TO","A","IAP4","Italian","L1"
"4271",5531,133,"expletive_test",99,20,"filler","pos","adj","AO","A","INF20","Italian","L1"
"4272",5532,133,"expletive_test",0,5,"test","pos","adj","AO","A","IAP5","Italian","L1"
"4273",5533,133,"expletive_test",0,8,"filler","neg","adj","AO","A","INF8","Italian","L1"
"4274",5534,133,"expletive_test",99,21,"filler","pos","adj","AO","A","INF21","Italian","L1"
"4275",5535,133,"expletive_test",0,16,"filler","pos","adj","TO","A","INF16","Italian","L1"
"4276",5536,133,"expletive_test",99,6,"filler","neg","adj","TO","A","INF6","Italian","L1"
"4277",5537,133,"expletive_test",0,8,"test","neg","pej","AO","A","IPN8","Italian","L1"
"4278",5538,133,"expletive_test",99,12,"filler","neg","adj","AO","A","INF12","Italian","L1"
"4279",5539,133,"expletive_test",0,14,"filler","pos","adj","TO","A","INF14","Italian","L1"
"4280",5540,133,"expletive_test",80,2,"test","neg","adj","AO","A","IAN2","Italian","L1"
"4281",5541,133,"expletive_test",59,6,"test","pos","adj","NEU","A","IAP6","Italian","L1"
"4282",5542,133,"expletive_test",0,3,"filler","neg","adj","TO","A","INF3","Italian","L1"
"4283",5543,133,"expletive_test",75,8,"test","neg","adj","AO","A","IAN8","Italian","L1"
"4284",5544,133,"expletive_test",22,5,"test","neg","adj","AO","A","IAN5","Italian","L1"
"4285",5545,133,"expletive_test",77,7,"test","pos","pej","TO","A","IPP7","Italian","L1"
"4286",5546,133,"expletive_test",95,9,"test","pos","pej","NEU","A","IPP9","Italian","L1"
"4287",5547,133,"expletive_test",21,6,"test","pos","pej","NEU","A","IPP6","Italian","L1"
"4288",5548,133,"expletive_test",90,1,"test","neg","pej","TO","A","IPN1","Italian","L1"
"4289",5549,133,"expletive_test",82,1,"test","pos","adj","TO","A","IAP1","Italian","L1"
"4290",5550,133,"expletive_test",99,24,"filler","pos","adj","AO","A","INF24","Italian","L1"
"4291",5551,133,"expletive_test",0,8,"test","pos","pej","AO","A","IPP8","Italian","L1"
"4292",5552,133,"expletive_test",71,9,"test","neg","pej","NEU","A","IPN9","Italian","L1"
"4293",5553,133,"expletive_test",18,8,"test","pos","adj","AO","A","IAP8","Italian","L1"
"4294",5554,133,"expletive_test",74,9,"test","pos","adj","NEU","A","IAP9","Italian","L1"
"4295",5555,133,"expletive_test",76,2,"test","neg","pej","AO","A","IPN2","Italian","L1"
"4296",5556,133,"expletive_test",13,18,"filler","pos","adj","TO","A","INF18","Italian","L1"
"4297",5557,133,"expletive_test",66,22,"filler","pos","adj","AO","A","INF22","Italian","L1"
"4298",5558,133,"expletive_test",78,7,"filler","neg","adj","AO","A","INF7","Italian","L1"
"4299",5559,133,"expletive_test",91,5,"test","pos","pej","AO","A","IPP5","Italian","L1"
"4300",5560,133,"expletive_test",22,3,"test","pos","adj","NEU","A","IAP3","Italian","L1"
"4301",5561,133,"expletive_test",23,4,"filler","neg","adj","TO","A","INF4","Italian","L1"
"4302",5562,133,"expletive_test",80,3,"test","pos","pej","NEU","A","IPP3","Italian","L1"
"4303",5563,133,"expletive_test",75,7,"test","pos","adj","TO","A","IAP7","Italian","L1"
"4304",5564,133,"expletive_test",99,7,"test","neg","adj","TO","A","IAN7","Italian","L1"
"4305",5565,133,"expletive_test",83,1,"test","pos","pej","TO","A","IPP1","Italian","L1"
"4306",5566,133,"expletive_test",99,3,"test","neg","pej","NEU","A","IPN3","Italian","L1"
"4307",5567,133,"expletive_test",93,3,"test","neg","adj","NEU","A","IAN3","Italian","L1"
"4308",5568,133,"expletive_test",99,2,"test","pos","adj","AO","A","IAP2","Italian","L1"
"4309",5569,133,"expletive_test",88,6,"test","neg","adj","NEU","A","IAN6","Italian","L1"
"4310",5570,133,"expletive_test",12,13,"filler","pos","adj","TO","A","INF13","Italian","L1"
"4311",5571,133,"expletive_test",99,1,"test","neg","adj","TO","A","IAN1","Italian","L1"
"4312",5572,133,"expletive_test",99,9,"test","neg","adj","NEU","A","IAN9","Italian","L1"
"4313",5573,133,"expletive_test",99,17,"filler","pos","adj","TO","A","INF17","Italian","L1"
"4314",5574,133,"expletive_test",99,1,"filler","neg","adj","TO","A","ITN1","Italian","L1"
"4315",5575,133,"expletive_test",73,23,"filler","pos","adj","AO","A","INF23","Italian","L1"
"4316",5576,133,"expletive_test",37,11,"filler","neg","adj","AO","A","INF11","Italian","L1"
"4317",5577,133,"expletive_test",81,4,"test","pos","pej","TO","A","IPP4","Italian","L1"
"4318",5578,133,"expletive_test",75,7,"test","neg","pej","TO","A","IPN7","Italian","L1"
"4319",5579,133,"expletive_test",86,6,"test","neg","pej","NEU","A","IPN6","Italian","L1"
"4320",5580,133,"expletive_test",24,4,"test","neg","pej","TO","A","IPN4","Italian","L1"
"4321",5581,93,"expletive_test",36,6,"test","neg","adj","AO","C","IAN6","Italian","L1"
"4322",5582,93,"expletive_test",59,21,"filler","pos","adj","AO","C","INF21","Italian","L1"
"4323",5583,93,"expletive_test",89,19,"filler","pos","adj","AO","C","INF19","Italian","L1"
"4324",5584,93,"expletive_test",16,3,"test","neg","pej","AO","C","IPN3","Italian","L1"
"4325",5585,93,"expletive_test",15,9,"test","neg","pej","AO","C","IPN9","Italian","L1"
"4326",5586,93,"expletive_test",42,1,"test","pos","pej","NEU","C","IPP1","Italian","L1"
"4327",5587,93,"expletive_test",34,7,"filler","neg","adj","AO","C","INF7","Italian","L1"
"4328",5588,93,"expletive_test",98,13,"filler","pos","adj","TO","C","INF13","Italian","L1"
"4329",5589,93,"expletive_test",77,8,"test","neg","pej","TO","C","IPN8","Italian","L1"
"4330",5590,93,"expletive_test",32,4,"test","neg","adj","NEU","C","IAN4","Italian","L1"
"4331",5591,93,"expletive_test",71,3,"test","neg","adj","AO","C","IAN3","Italian","L1"
"4332",5592,93,"expletive_test",71,9,"test","pos","adj","AO","C","IAP9","Italian","L1"
"4333",5593,93,"expletive_test",71,9,"filler","neg","adj","AO","C","INF9","Italian","L1"
"4334",5594,93,"expletive_test",27,22,"filler","pos","adj","AO","C","INF22","Italian","L1"
"4335",5595,93,"expletive_test",22,1,"test","neg","pej","NEU","C","IPN1","Italian","L1"
"4336",5596,93,"expletive_test",82,8,"test","neg","adj","TO","C","IAN8","Italian","L1"
"4337",5597,93,"expletive_test",39,5,"filler","neg","adj","TO","C","INF5","Italian","L1"
"4338",5598,93,"expletive_test",30,7,"test","pos","adj","NEU","C","IAP7","Italian","L1"
"4339",5599,93,"expletive_test",66,15,"filler","pos","adj","TO","C","INF15","Italian","L1"
"4340",5600,93,"expletive_test",77,17,"filler","pos","adj","TO","C","INF17","Italian","L1"
"4341",5601,93,"expletive_test",62,2,"filler","neg","adj","TO","C","INF2","Italian","L1"
"4342",5602,93,"expletive_test",65,9,"test","pos","pej","AO","C","IPP9","Italian","L1"
"4343",5603,93,"expletive_test",28,1,"filler","neg","adj","TO","C","ITN1","Italian","L1"
"4344",5604,93,"expletive_test",82,16,"filler","pos","adj","TO","C","INF16","Italian","L1"
"4345",5605,93,"expletive_test",83,14,"filler","pos","adj","TO","C","INF14","Italian","L1"
"4346",5606,93,"expletive_test",25,9,"test","neg","adj","AO","C","IAN9","Italian","L1"
"4347",5607,93,"expletive_test",35,3,"filler","neg","adj","TO","C","INF3","Italian","L1"
"4348",5608,93,"expletive_test",83,3,"test","pos","adj","AO","C","IAP3","Italian","L1"
"4349",5609,93,"expletive_test",8,4,"test","pos","adj","NEU","C","IAP4","Italian","L1"
"4350",5610,93,"expletive_test",85,6,"test","pos","adj","AO","C","IAP6","Italian","L1"
"4351",5611,93,"expletive_test",33,12,"filler","neg","adj","AO","C","INF12","Italian","L1"
"4352",5612,93,"expletive_test",17,7,"test","neg","pej","NEU","C","IPN7","Italian","L1"
"4353",5613,93,"expletive_test",68,3,"test","pos","pej","AO","C","IPP3","Italian","L1"
"4354",5614,93,"expletive_test",22,6,"test","neg","pej","AO","C","IPN6","Italian","L1"
"4355",5615,93,"expletive_test",85,4,"filler","neg","adj","TO","C","INF4","Italian","L1"
"4356",5616,93,"expletive_test",38,8,"test","pos","adj","TO","C","IAP8","Italian","L1"
"4357",5617,93,"expletive_test",40,8,"filler","neg","adj","AO","C","INF8","Italian","L1"
"4358",5618,93,"expletive_test",72,24,"filler","pos","adj","AO","C","INF24","Italian","L1"
"4359",5619,93,"expletive_test",19,2,"test","neg","pej","TO","C","IPN2","Italian","L1"
"4360",5620,93,"expletive_test",40,10,"filler","neg","adj","AO","C","INF10","Italian","L1"
"4361",5621,93,"expletive_test",27,5,"test","neg","pej","TO","C","IPN5","Italian","L1"
"4362",5622,93,"expletive_test",18,23,"filler","pos","adj","AO","C","INF23","Italian","L1"
"4363",5623,93,"expletive_test",18,4,"test","neg","pej","NEU","C","IPN4","Italian","L1"
"4364",5624,93,"expletive_test",86,1,"test","pos","adj","NEU","C","IAP1","Italian","L1"
"4365",5625,93,"expletive_test",24,5,"test","neg","adj","TO","C","IAN5","Italian","L1"
"4366",5626,93,"expletive_test",83,5,"test","pos","adj","TO","C","IAP5","Italian","L1"
"4367",5627,93,"expletive_test",76,8,"test","pos","pej","TO","C","IPP8","Italian","L1"
"4368",5628,93,"expletive_test",25,7,"test","neg","adj","NEU","C","IAN7","Italian","L1"
"4369",5629,93,"expletive_test",60,7,"test","pos","pej","NEU","C","IPP7","Italian","L1"
"4370",5630,93,"expletive_test",66,2,"test","pos","adj","TO","C","IAP2","Italian","L1"
"4371",5631,93,"expletive_test",65,2,"test","pos","pej","TO","C","IPP2","Italian","L1"
"4372",5632,93,"expletive_test",25,6,"filler","neg","adj","TO","C","INF6","Italian","L1"
