"","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"329",272,"expletive_test","99","8","filler","neg","adj","AO","B","INF8","Italian","L1"
"330",272,"expletive_test","99","13","filler","pos","adj","TO","B","INF13","Italian","L1"
"331",272,"expletive_test","99","1","test","neg","adj","AO","B","IAN1","Italian","L1"
"332",272,"expletive_test","99","3","test","neg","adj","TO","B","IAN3","Italian","L1"
"333",272,"expletive_test","0","8","test","neg","adj","NEU","B","IAN8","Italian","L1"
"334",272,"expletive_test","20","24","filler","pos","adj","AO","B","INF24","Italian","L1"
"335",272,"expletive_test","99","9","test","neg","adj","TO","B","IAN9","Italian","L1"
"336",272,"expletive_test","99","6","test","pos","adj","TO","B","IAP6","Italian","L1"
"337",272,"expletive_test","0","23","filler","pos","adj","AO","B","INF23","Italian","L1"
"338",272,"expletive_test","99","5","test","pos","pej","NEU","B","IPP5","Italian","L1"
"339",272,"expletive_test","99","9","filler","neg","adj","AO","B","INF9","Italian","L1"
"340",272,"expletive_test","14","5","test","neg","adj","NEU","B","IAN5","Italian","L1"
"341",272,"expletive_test","99","5","test","pos","adj","NEU","B","IAP5","Italian","L1"
"342",272,"expletive_test","99","4","filler","neg","adj","TO","B","INF4","Italian","L1"
"343",272,"expletive_test","99","20","filler","pos","adj","AO","B","INF20","Italian","L1"
"344",272,"expletive_test","99","6","test","pos","pej","TO","B","IPP6","Italian","L1"
"345",272,"expletive_test","75","4","test","pos","adj","AO","B","IAP4","Italian","L1"
"346",272,"expletive_test","99","1","test","pos","pej","AO","B","IPP1","Italian","L1"
"347",272,"expletive_test","0","2","test","neg","adj","NEU","B","IAN2","Italian","L1"
"348",272,"expletive_test","99","9","test","pos","pej","TO","B","IPP9","Italian","L1"
"349",272,"expletive_test","99","6","test","neg","pej","TO","B","IPN6","Italian","L1"
"350",272,"expletive_test","99","11","filler","neg","adj","AO","B","INF11","Italian","L1"
"351",272,"expletive_test","0","2","test","neg","pej","NEU","B","IPN2","Italian","L1"
"352",272,"expletive_test","99","7","test","pos","adj","AO","B","IAP7","Italian","L1"
"353",272,"expletive_test","99","3","test","neg","pej","TO","B","IPN3","Italian","L1"
"354",272,"expletive_test","99","17","filler","pos","adj","TO","B","INF17","Italian","L1"
"355",272,"expletive_test","99","4","test","pos","pej","AO","B","IPP4","Italian","L1"
"356",272,"expletive_test","66","2","test","pos","pej","NEU","B","IPP2","Italian","L1"
"357",272,"expletive_test","36","22","filler","pos","adj","AO","B","INF22","Italian","L1"
"358",272,"expletive_test","99","6","test","neg","adj","TO","B","IAN6","Italian","L1"
"359",272,"expletive_test","75","15","filler","pos","adj","TO","B","INF15","Italian","L1"
"360",272,"expletive_test","99","2","filler","neg","adj","TO","B","INF2","Italian","L1"
"361",49,"expletive_test","68","2","test","pos","adj","NEU","A","IAP2","Italian","L1"
"362",49,"expletive_test","31","24","filler","pos","adj","AO","A","INF24","Italian","L1"
"363",49,"expletive_test","66","20","filler","pos","adj","AO","A","INF20","Italian","L1"
"364",49,"expletive_test","31","5","test","neg","adj","NEU","A","IAN5","Italian","L1"
"365",49,"expletive_test","22","4","test","pos","pej","AO","A","IPP4","Italian","L1"
"366",49,"expletive_test","71","4","test","neg","adj","AO","A","IAN4","Italian","L1"
"367",49,"expletive_test","44","1","test","pos","pej","AO","A","IPP1","Italian","L1"
"368",49,"expletive_test","89","3","test","neg","pej","TO","A","IPN3","Italian","L1"
"369",49,"expletive_test","38","3","filler","neg","adj","TO","A","INF3","Italian","L1"
"370",49,"expletive_test","88","19","filler","pos","adj","AO","A","INF19","Italian","L1"
"371",49,"expletive_test","86","6","test","neg","adj","TO","A","IAN6","Italian","L1"
"372",49,"expletive_test","94","9","filler","neg","adj","AO","A","INF9","Italian","L1"
"373",49,"expletive_test","61","10","filler","neg","adj","AO","A","INF10","Italian","L1"
"374",49,"expletive_test","90","1","test","neg","adj","AO","A","IAN1","Italian","L1"
"375",49,"expletive_test","63","5","filler","neg","adj","TO","A","INF5","Italian","L1"
"376",49,"expletive_test","99","1","test","neg","pej","AO","A","IPN1","Italian","L1"
"377",49,"expletive_test","41","8","test","neg","adj","NEU","A","IAN8","Italian","L1"
"378",49,"expletive_test","99","18","filler","pos","adj","TO","A","INF18","Italian","L1"
"379",49,"expletive_test","95","13","filler","pos","adj","TO","A","INF13","Italian","L1"
"380",49,"expletive_test","50","9","test","pos","pej","TO","A","IPP9","Italian","L1"
"381",49,"expletive_test","36","5","test","neg","pej","NEU","A","IPN5","Italian","L1"
"382",49,"expletive_test","70","1","test","pos","adj","AO","A","IAP1","Italian","L1"
"383",49,"expletive_test","48","8","test","neg","pej","NEU","A","IPN8","Italian","L1"
"384",49,"expletive_test","78","4","filler","neg","adj","TO","A","INF4","Italian","L1"
"385",49,"expletive_test","60","16","filler","pos","adj","TO","A","INF16","Italian","L1"
"386",49,"expletive_test","17","17","filler","pos","adj","TO","A","INF17","Italian","L1"
"387",49,"expletive_test","78","11","filler","neg","adj","AO","A","INF11","Italian","L1"
"388",49,"expletive_test","11","6","filler","neg","adj","TO","A","INF6","Italian","L1"
"389",49,"expletive_test","83","7","filler","neg","adj","AO","A","INF7","Italian","L1"
"390",49,"expletive_test","3","5","test","pos","pej","NEU","A","IPP5","Italian","L1"
"391",49,"expletive_test","15","2","test","pos","pej","NEU","A","IPP2","Italian","L1"
"392",49,"expletive_test","56","3","test","pos","pej","TO","A","IPP3","Italian","L1"
"393",49,"expletive_test","68","6","test","neg","pej","TO","A","IPN6","Italian","L1"
"394",49,"expletive_test","91","4","test","neg","pej","AO","A","IPN4","Italian","L1"
"395",49,"expletive_test","14","4","test","pos","adj","AO","A","IAP4","Italian","L1"
"396",49,"expletive_test","34","14","filler","pos","adj","TO","A","INF14","Italian","L1"
"397",49,"expletive_test","86","3","test","neg","adj","TO","A","IAN3","Italian","L1"
"398",49,"expletive_test","61","8","test","pos","adj","NEU","A","IAP8","Italian","L1"
"399",49,"expletive_test","92","7","test","pos","pej","AO","A","IPP7","Italian","L1"
"400",49,"expletive_test","91","3","test","pos","adj","TO","A","IAP3","Italian","L1"
"401",49,"expletive_test","4","8","test","pos","pej","NEU","A","IPP8","Italian","L1"
"402",49,"expletive_test","97","15","filler","pos","adj","TO","A","INF15","Italian","L1"
"403",49,"expletive_test","7","7","test","pos","adj","AO","A","IAP7","Italian","L1"
"404",49,"expletive_test","93","7","test","neg","adj","AO","A","IAN7","Italian","L1"
"405",49,"expletive_test","38","9","test","neg","adj","TO","A","IAN9","Italian","L1"
"406",49,"expletive_test","90","8","filler","neg","adj","AO","A","INF8","Italian","L1"
"407",49,"expletive_test","0","2","test","neg","adj","NEU","A","IAN2","Italian","L1"
"408",49,"expletive_test","83","1","filler","neg","adj","TO","A","ITN1","Italian","L1"
"409",49,"expletive_test","92","5","test","pos","adj","NEU","A","IAP5","Italian","L1"
"410",49,"expletive_test","26","2","filler","neg","adj","TO","A","INF2","Italian","L1"
"411",49,"expletive_test","13","12","filler","neg","adj","AO","A","INF12","Italian","L1"
"412",49,"expletive_test","55","7","test","neg","pej","AO","A","IPN7","Italian","L1"
"413",49,"expletive_test","45","22","filler","pos","adj","AO","A","INF22","Italian","L1"
"414",49,"expletive_test","88","6","test","pos","adj","TO","A","IAP6","Italian","L1"
"415",49,"expletive_test","99","6","test","pos","pej","TO","A","IPP6","Italian","L1"
"416",49,"expletive_test","82","9","test","neg","pej","TO","A","IPN9","Italian","L1"
"417",49,"expletive_test","55","23","filler","pos","adj","AO","A","INF23","Italian","L1"
"418",49,"expletive_test","10","2","test","neg","pej","NEU","A","IPN2","Italian","L1"
"419",49,"expletive_test","58","21","filler","pos","adj","AO","A","INF21","Italian","L1"
"420",49,"expletive_test","69","9","test","pos","adj","TO","A","IAP9","Italian","L1"
"421",106,"expletive_test","56","6","test","neg","pej","TO","C","IPN6","Italian","L1"
"422",106,"expletive_test","94","5","test","pos","pej","NEU","C","IPP5","Italian","L1"
"423",106,"expletive_test","91","23","filler","pos","adj","AO","C","INF23","Italian","L1"
"424",106,"expletive_test","63","2","test","neg","pej","NEU","C","IPN2","Italian","L1"
"425",106,"expletive_test","85","2","test","pos","pej","NEU","C","IPP2","Italian","L1"
"426",106,"expletive_test","85","7","test","pos","pej","AO","C","IPP7","Italian","L1"
"427",106,"expletive_test","59","7","filler","neg","adj","AO","C","INF7","Italian","L1"
"428",106,"expletive_test","93","9","test","pos","pej","TO","C","IPP9","Italian","L1"
"429",106,"expletive_test","92","3","test","pos","pej","TO","C","IPP3","Italian","L1"
"430",106,"expletive_test","82","3","test","pos","adj","TO","C","IAP3","Italian","L1"
"431",106,"expletive_test","96","17","filler","pos","adj","TO","C","INF17","Italian","L1"
"432",106,"expletive_test","88","4","test","pos","pej","AO","C","IPP4","Italian","L1"
"433",106,"expletive_test","60","9","filler","neg","adj","AO","C","INF9","Italian","L1"
"434",106,"expletive_test","60","9","test","neg","adj","TO","C","IAN9","Italian","L1"
"435",106,"expletive_test","58","9","test","neg","pej","TO","C","IPN9","Italian","L1"
"436",106,"expletive_test","88","21","filler","pos","adj","AO","C","INF21","Italian","L1"
"437",106,"expletive_test","57","3","test","neg","pej","TO","C","IPN3","Italian","L1"
"438",106,"expletive_test","58","10","filler","neg","adj","AO","C","INF10","Italian","L1"
"439",106,"expletive_test","63","5","test","neg","adj","NEU","C","IAN5","Italian","L1"
"440",106,"expletive_test","96","8","test","pos","pej","NEU","C","IPP8","Italian","L1"
"441",106,"expletive_test","65","3","filler","neg","adj","TO","C","INF3","Italian","L1"
"442",106,"expletive_test","88","7","test","pos","adj","AO","C","IAP7","Italian","L1"
"443",106,"expletive_test","87","13","filler","pos","adj","TO","C","INF13","Italian","L1"
"444",106,"expletive_test","86","15","filler","pos","adj","TO","C","INF15","Italian","L1"
"445",106,"expletive_test","93","5","filler","neg","adj","TO","C","INF5","Italian","L1"
"446",106,"expletive_test","95","18","filler","pos","adj","TO","C","INF18","Italian","L1"
"447",106,"expletive_test","58","1","test","neg","adj","AO","C","IAN1","Italian","L1"
"448",106,"expletive_test","88","16","filler","pos","adj","TO","C","INF16","Italian","L1"
"449",106,"expletive_test","62","7","test","neg","pej","AO","C","IPN7","Italian","L1"
"450",106,"expletive_test","68","4","filler","neg","adj","TO","C","INF4","Italian","L1"
"451",106,"expletive_test","90","6","test","pos","pej","TO","C","IPP6","Italian","L1"
"452",106,"expletive_test","66","12","filler","neg","adj","AO","C","INF12","Italian","L1"
"453",106,"expletive_test","61","1","test","neg","pej","AO","C","IPN1","Italian","L1"
"454",106,"expletive_test","88","1","test","pos","adj","AO","C","IAP1","Italian","L1"
"455",106,"expletive_test","92","2","test","pos","adj","NEU","C","IAP2","Italian","L1"
"456",106,"expletive_test","62","11","filler","neg","adj","AO","C","INF11","Italian","L1"
"457",106,"expletive_test","62","6","test","neg","adj","TO","C","IAN6","Italian","L1"
"458",106,"expletive_test","87","9","test","pos","adj","TO","C","IAP9","Italian","L1"
"459",106,"expletive_test","73","6","filler","neg","adj","TO","C","INF6","Italian","L1"
"460",106,"expletive_test","68","5","test","neg","pej","NEU","C","IPN5","Italian","L1"
"461",106,"expletive_test","90","24","filler","pos","adj","AO","C","INF24","Italian","L1"
"462",106,"expletive_test","95","14","filler","pos","adj","TO","C","INF14","Italian","L1"
"463",106,"expletive_test","64","2","filler","neg","adj","TO","C","INF2","Italian","L1"
"464",106,"expletive_test","63","8","test","neg","adj","NEU","C","IAN8","Italian","L1"
"465",106,"expletive_test","64","7","test","neg","adj","AO","C","IAN7","Italian","L1"
"466",106,"expletive_test","61","8","test","neg","pej","NEU","C","IPN8","Italian","L1"
"467",106,"expletive_test","85","19","filler","pos","adj","AO","C","INF19","Italian","L1"
"468",106,"expletive_test","84","5","test","pos","adj","NEU","C","IAP5","Italian","L1"
"469",106,"expletive_test","70","4","test","neg","pej","AO","C","IPN4","Italian","L1"
"470",106,"expletive_test","91","1","test","pos","pej","AO","C","IPP1","Italian","L1"
"471",106,"expletive_test","67","4","test","pos","adj","AO","C","IAP4","Italian","L1"
"472",106,"expletive_test","66","2","test","neg","adj","NEU","C","IAN2","Italian","L1"
"473",106,"expletive_test","95","6","test","pos","adj","TO","C","IAP6","Italian","L1"
"474",106,"expletive_test","92","8","test","pos","adj","NEU","C","IAP8","Italian","L1"
"475",106,"expletive_test","52","3","test","neg","adj","TO","C","IAN3","Italian","L1"
"476",106,"expletive_test","90","22","filler","pos","adj","AO","C","INF22","Italian","L1"
"477",106,"expletive_test","63","8","filler","neg","adj","AO","C","INF8","Italian","L1"
"478",106,"expletive_test","93","20","filler","pos","adj","AO","C","INF20","Italian","L1"
"479",106,"expletive_test","62","1","filler","neg","adj","TO","C","ITN1","Italian","L1"
"480",106,"expletive_test","72","4","test","neg","adj","AO","C","IAN4","Italian","L1"
"481",125,"expletive_test","99","8","test","pos","pej","NEU","B","IPP8","Italian","L1"
"482",125,"expletive_test","0","23","filler","pos","adj","AO","B","INF23","Italian","L1"
"483",125,"expletive_test","99","18","filler","pos","adj","TO","B","INF18","Italian","L1"
"484",125,"expletive_test","72","5","test","neg","adj","NEU","B","IAN5","Italian","L1"
"485",125,"expletive_test","99","7","filler","neg","adj","AO","B","INF7","Italian","L1"
"486",125,"expletive_test","66","14","filler","pos","adj","TO","B","INF14","Italian","L1"
"487",125,"expletive_test","71","5","test","pos","pej","NEU","B","IPP5","Italian","L1"
"488",125,"expletive_test","99","6","test","neg","pej","TO","B","IPN6","Italian","L1"
"489",125,"expletive_test","99","6","test","pos","adj","TO","B","IAP6","Italian","L1"
"490",125,"expletive_test","70","5","test","pos","adj","NEU","B","IAP5","Italian","L1"
"491",125,"expletive_test","86","10","filler","neg","adj","AO","B","INF10","Italian","L1"
"492",125,"expletive_test","73","9","test","pos","adj","TO","B","IAP9","Italian","L1"
"493",125,"expletive_test","79","19","filler","pos","adj","AO","B","INF19","Italian","L1"
"494",125,"expletive_test","99","8","filler","neg","adj","AO","B","INF8","Italian","L1"
"495",125,"expletive_test","76","1","test","pos","pej","AO","B","IPP1","Italian","L1"
"496",125,"expletive_test","99","9","test","neg","pej","TO","B","IPN9","Italian","L1"
"497",125,"expletive_test","99","3","test","neg","adj","TO","B","IAN3","Italian","L1"
"498",125,"expletive_test","77","3","test","pos","adj","TO","B","IAP3","Italian","L1"
"499",125,"expletive_test","16","8","test","neg","adj","NEU","B","IAN8","Italian","L1"
"500",125,"expletive_test","68","16","filler","pos","adj","TO","B","INF16","Italian","L1"
"501",125,"expletive_test","93","4","filler","neg","adj","TO","B","INF4","Italian","L1"
"502",125,"expletive_test","99","3","test","pos","pej","TO","B","IPP3","Italian","L1"
"503",125,"expletive_test","83","2","filler","neg","adj","TO","B","INF2","Italian","L1"
"504",125,"expletive_test","63","7","test","neg","adj","AO","B","IAN7","Italian","L1"
"505",125,"expletive_test","78","2","test","pos","pej","NEU","B","IPP2","Italian","L1"
"506",125,"expletive_test","77","3","filler","neg","adj","TO","B","INF3","Italian","L1"
"507",125,"expletive_test","73","1","filler","neg","adj","TO","B","ITN1","Italian","L1"
"508",125,"expletive_test","85","1","test","pos","adj","AO","B","IAP1","Italian","L1"
"509",125,"expletive_test","70","15","filler","pos","adj","TO","B","INF15","Italian","L1"
"510",125,"expletive_test","85","4","test","neg","adj","AO","B","IAN4","Italian","L1"
"511",125,"expletive_test","18","8","test","neg","pej","NEU","B","IPN8","Italian","L1"
"512",125,"expletive_test","74","21","filler","pos","adj","AO","B","INF21","Italian","L1"
"513",125,"expletive_test","76","13","filler","pos","adj","TO","B","INF13","Italian","L1"
"514",125,"expletive_test","82","20","filler","pos","adj","AO","B","INF20","Italian","L1"
"515",125,"expletive_test","89","11","filler","neg","adj","AO","B","INF11","Italian","L1"
"516",125,"expletive_test","31","2","test","pos","adj","NEU","B","IAP2","Italian","L1"
"517",125,"expletive_test","37","22","filler","pos","adj","AO","B","INF22","Italian","L1"
