"","Participant","Word","likert_arousal","likert_valence","StudyLanguage","Nativeness"
"614",6,"cattivo","8","1","Italian","L2"
"615",6,"riservata","1","9","Italian","L2"
"616",6,"tesoro","1","9","Italian","L2"
"617",6,"bugiarda","9","1","Italian","L2"
"618",6,"positivo","1","9","Italian","L2"
"619",6,"crudele","9","1","Italian","L2"
"620",6,"negativo","5","3","Italian","L2"
"621",6,"buono","1","8","Italian","L2"
"622",6,"osceno","6","4","Italian","L2"
"623",6,"scortese","6","2","Italian","L2"
"624",6,"stronzo","5","3","Italian","L2"
"625",243,"sleale","7","1","Italian","L2"
"626",243,"cauta","2","7","Italian","L2"
"627",243,"stronzo","9","1","Italian","L2"
"628",243,"affidabile","1","7","Italian","L2"
"629",243,"osceno","6","4","Italian","L2"
"630",243,"saggia","1","9","Italian","L2"
"631",243,"cattivo","5","5","Italian","L2"
"632",243,"santo","3","4","Italian","L2"
"633",243,"scrupolosa","3","6","Italian","L2"
"634",243,"positivo","6","7","Italian","L2"
"635",243,"paziente","1","9","Italian","L2"
"636",243,"gentile","3","8","Italian","L2"
"637",243,"elegante","5","5","Italian","L2"
"638",243,"inaffidabile","6","3","Italian","L2"
"639",243,"crudele","8","1","Italian","L2"
"640",243,"buono","2","7","Italian","L2"
"641",243,"riservata","5","6","Italian","L2"
"642",243,"indiscreta","4","4","Italian","L2"
"643",243,"meschina","6","3","Italian","L2"
"644",243,"bugiarda","7","2","Italian","L2"
"645",243,"demone","5","5","Italian","L2"
"646",243,"pigra","3","6","Italian","L2"
"647",243,"tesoro","6","7","Italian","L2"
"648",243,"negativo","4","4","Italian","L2"
"649",243,"scortese","6","2","Italian","L2"
"650",243,"leale","1","7","Italian","L2"
"651",169,"elegante","4","8","Italian","L2"
"652",169,"osceno","3","1","Italian","L2"
"653",169,"positivo","4","8","Italian","L2"
"654",169,"inaffidabile","5","1","Italian","L2"
"655",169,"scrupolosa","4","7","Italian","L2"
"656",169,"scortese","1","1","Italian","L2"
"657",169,"affidabile","4","8","Italian","L2"
"658",169,"paziente","2","7","Italian","L2"
"659",169,"riservata","2","7","Italian","L2"
"660",169,"demone","2","1","Italian","L2"
"661",169,"cauta","3","7","Italian","L2"
"662",169,"sleale","3","1","Italian","L2"
"663",169,"leale","1","8","Italian","L2"
"664",169,"meschina","4","1","Italian","L2"
"665",169,"santo","3","7","Italian","L2"
"666",169,"bugiarda","3","1","Italian","L2"
"667",169,"gentile","2","7","Italian","L2"
"668",169,"crudele","4","1","Italian","L2"
"669",169,"pigra","1","1","Italian","L2"
"670",169,"tesoro","2","7","Italian","L2"
"671",169,"buono","2","7","Italian","L2"
"672",169,"negativo","2","3","Italian","L2"
"673",169,"stronzo","2","1","Italian","L2"
"674",169,"indiscreta","3","5","Italian","L2"
"675",169,"saggia","2","8","Italian","L2"
"676",169,"cattivo","2","1","Italian","L2"
"677",214,"osceno","6","3","Italian","L2"
"678",214,"sleale","7","2","Italian","L2"
"679",214,"cauta","3","6","Italian","L2"
"680",214,"inaffidabile","6","3","Italian","L2"
"681",214,"santo","4","6","Italian","L2"
"682",214,"scortese","7","3","Italian","L2"
"683",214,"scrupolosa","3","7","Italian","L2"
"684",214,"leale","3","7","Italian","L2"
"685",214,"stronzo","7","3","Italian","L2"
"686",214,"gentile","2","8","Italian","L2"
"687",214,"negativo","5","3","Italian","L2"
"688",214,"riservata","3","7","Italian","L2"
"689",214,"paziente","2","8","Italian","L2"
"690",214,"crudele","7","2","Italian","L2"
"691",214,"elegante","5","6","Italian","L2"
"692",214,"bugiarda","6","3","Italian","L2"
"693",214,"affidabile","2","8","Italian","L2"
"694",214,"pigra","6","4","Italian","L2"
"695",214,"buono","3","7","Italian","L2"
"696",214,"meschina","7","2","Italian","L2"
"697",214,"tesoro","3","7","Italian","L2"
"698",214,"positivo","2","8","Italian","L2"
"699",214,"indiscreta","7","3","Italian","L2"
"700",214,"cattivo","6","2","Italian","L2"
"701",214,"demone","5","5","Italian","L2"
"702",214,"saggia","2","8","Italian","L2"
"703",215,"stronzo","5","3","Italian","L2"
"704",215,"sleale","5","2","Italian","L2"
"705",215,"osceno","5","2","Italian","L2"
"706",215,"scrupolosa","4","6","Italian","L2"
"707",215,"positivo","3","8","Italian","L2"
"708",215,"pigra","2","3","Italian","L2"
"709",215,"cauta","4","5","Italian","L2"
"710",215,"elegante","2","8","Italian","L2"
"711",215,"riservata","3","6","Italian","L2"
"712",215,"buono","1","9","Italian","L2"
"713",215,"paziente","4","7","Italian","L2"
"714",215,"inaffidabile","5","2","Italian","L2"
"715",215,"leale","2","8","Italian","L2"
"716",215,"cattivo","5","2","Italian","L2"
"717",215,"santo","3","8","Italian","L2"
"718",215,"crudele","6","1","Italian","L2"
"719",215,"scortese","6","1","Italian","L2"
"720",215,"affidabile","3","8","Italian","L2"
"721",215,"indiscreta","5","5","Italian","L2"
"722",215,"demone","7","1","Italian","L2"
"723",215,"tesoro","3","8","Italian","L2"
"724",215,"negativo","5","2","Italian","L2"
"725",215,"meschina","6","2","Italian","L2"
"726",215,"saggia","4","8","Italian","L2"
"727",215,"bugiarda","6","2","Italian","L2"
"728",215,"gentile","3","7","Italian","L2"
"729",133,"scortese","9","1","Italian","L2"
"730",133,"bugiarda","9","1","Italian","L2"
"731",133,"tesoro","9","9","Italian","L2"
"732",133,"meschina","9","1","Italian","L2"
"733",133,"osceno","7","5","Italian","L2"
"734",133,"negativo","7","1","Italian","L2"
"735",133,"indiscreta","7","3","Italian","L2"
"736",133,"saggia","3","9","Italian","L2"
"737",133,"gentile","7","9","Italian","L2"
"738",133,"riservata","5","7","Italian","L2"
"739",133,"demone","7","5","Italian","L2"
"740",133,"scrupolosa","1","5","Italian","L2"
"741",133,"santo","1","5","Italian","L2"
"742",133,"paziente","1","7","Italian","L2"
"743",133,"positivo","5","9","Italian","L2"
"744",133,"elegante","7","7","Italian","L2"
"745",133,"stronzo","9","3","Italian","L2"
"746",133,"affidabile","5","9","Italian","L2"
"747",133,"inaffidabile","7","1","Italian","L2"
"748",133,"cauta","1","5","Italian","L2"
"749",133,"crudele","9","1","Italian","L2"
"750",133,"pigra","5","3","Italian","L2"
"751",133,"sleale","9","1","Italian","L2"
"752",133,"buono","7","9","Italian","L2"
"753",133,"cattivo","9","1","Italian","L2"
"754",133,"leale","9","9","Italian","L2"
"755",119,"elegante","3","9","Italian","L2"
"756",119,"pigra","5","4","Italian","L2"
"757",119,"negativo","5","3","Italian","L2"
"758",119,"affidabile","2","8","Italian","L2"
"759",119,"indiscreta","7","3","Italian","L2"
"760",119,"scortese","7","3","Italian","L2"
"761",119,"positivo","2","8","Italian","L2"
"762",119,"riservata","1","7","Italian","L2"
"763",119,"stronzo","9","1","Italian","L2"
"764",119,"bugiarda","9","1","Italian","L2"
"765",119,"paziente","1","7","Italian","L2"
"766",119,"buono","4","8","Italian","L2"
"767",119,"gentile","3","7","Italian","L2"
"768",119,"osceno","9","1","Italian","L2"
"769",119,"scrupolosa","4","6","Italian","L2"
"770",119,"meschina","7","1","Italian","L2"
"771",119,"santo","1","7","Italian","L2"
"772",119,"leale","3","9","Italian","L2"
"773",119,"tesoro","5","8","Italian","L2"
"774",119,"crudele","9","1","Italian","L2"
"775",119,"cattivo","7","1","Italian","L2"
"776",119,"demone","4","2","Italian","L2"
"777",119,"saggia","1","7","Italian","L2"
"778",119,"inaffidabile","6","3","Italian","L2"
"779",119,"cauta","3","5","Italian","L2"
"780",119,"sleale","6","2","Italian","L2"
"781",11,"stronzo","5","5","Italian","L2"
"782",11,"cattivo","5","5","Italian","L2"
"783",11,"buono","5","5","Italian","L2"
"784",11,"elegante","5","5","Italian","L2"
"785",11,"tesoro","5","5","Italian","L2"
"786",11,"pigra","5","5","Italian","L2"
"787",11,"santo","5","5","Italian","L2"
"788",11,"riservata","5","5","Italian","L2"
"789",11,"bugiarda","5","5","Italian","L2"
"790",11,"sleale","5","5","Italian","L2"
"791",11,"saggia","5","5","Italian","L2"
"792",11,"cauta","5","5","Italian","L2"
"793",11,"osceno","5","5","Italian","L2"
"794",11,"scortese","5","5","Italian","L2"
"795",11,"negativo","5","5","Italian","L2"
"796",11,"crudele","5","5","Italian","L2"
"797",11,"positivo","5","5","Italian","L2"
"798",11,"indiscreta","5","5","Italian","L2"
"799",11,"inaffidabile","5","5","Italian","L2"
"800",11,"paziente","5","5","Italian","L2"
"801",11,"demone","5","5","Italian","L2"
"802",11,"gentile","5","5","Italian","L2"
"803",11,"leale","5","5","Italian","L2"
"804",11,"affidabile","5","5","Italian","L2"
"805",11,"scrupolosa","5","5","Italian","L2"
"806",11,"meschina","5","5","Italian","L2"
"807",301,"meschina","3","5","Italian","L2"
"808",301,"demone","6","4","Italian","L2"
"809",301,"affidabile","2","7","Italian","L2"
"810",301,"cauta","2","6","Italian","L2"
"811",301,"bugiarda","5","4","Italian","L2"
"812",301,"scortese","5","2","Italian","L2"
"813",301,"negativo","4","3","Italian","L2"
"814",301,"sleale","5","2","Italian","L2"
"815",301,"leale","3","6","Italian","L2"
"816",301,"indiscreta","3","4","Italian","L2"
"817",301,"positivo","2","7","Italian","L2"
"818",301,"scrupolosa","1","8","Italian","L2"
"819",301,"gentile","2","9","Italian","L2"
"820",301,"inaffidabile","8","2","Italian","L2"
"821",301,"cattivo","4","3","Italian","L2"
"822",301,"osceno","2","4","Italian","L2"
"823",301,"elegante","2","2","Italian","L2"
"824",301,"tesoro","4","8","Italian","L2"
"825",301,"buono","3","7","Italian","L2"
"826",301,"saggia","3","8","Italian","L2"
"827",301,"riservata","2","8","Italian","L2"
"828",301,"stronzo","3","3","Italian","L2"
"829",301,"santo","3","5","Italian","L2"
"830",301,"crudele","2","3","Italian","L2"
"831",301,"paziente","2","7","Italian","L2"
"832",301,"pigra","2","3","Italian","L2"
"833",147,"cattivo","1","3","Italian","L2"
"834",147,"stronzo","2","1","Italian","L2"
"835",147,"riservata","1","6","Italian","L2"
"836",147,"meschina","1","1","Italian","L2"
"837",147,"buono","7","9","Italian","L2"
"838",147,"indiscreta","3","5","Italian","L2"
"839",147,"gentile","9","9","Italian","L2"
"840",147,"crudele","5","1","Italian","L2"
"841",147,"cauta","2","6","Italian","L2"
"842",147,"paziente","5","6","Italian","L2"
"843",147,"demone","4","1","Italian","L2"
"844",147,"leale","6","9","Italian","L2"
"845",147,"scortese","4","1","Italian","L2"
"846",147,"affidabile","6","4","Italian","L2"
"847",147,"pigra","5","1","Italian","L2"
"848",147,"negativo","4","1","Italian","L2"
"849",147,"bugiarda","3","1","Italian","L2"
"850",147,"saggia","5","9","Italian","L2"
"851",147,"santo","6","9","Italian","L2"
"852",147,"positivo","9","9","Italian","L2"
"853",147,"sleale","5","1","Italian","L2"
"854",147,"tesoro","7","9","Italian","L2"
"855",147,"osceno","2","1","Italian","L2"
"856",147,"inaffidabile","3","1","Italian","L2"
"857",147,"elegante","9","7","Italian","L2"
"858",147,"scrupolosa","5","7","Italian","L2"
"859",36,"inaffidabile","1","3","Italian","L2"
"860",36,"saggia","1","9","Italian","L2"
"861",36,"demone","1","2","Italian","L2"
"862",36,"negativo","1","1","Italian","L2"
"863",36,"elegante","5","9","Italian","L2"
"864",36,"stronzo","2","1","Italian","L2"
"865",36,"cattivo","6","1","Italian","L2"
"866",36,"buono","1","9","Italian","L2"
"867",36,"sleale","1","1","Italian","L2"
"868",36,"osceno","1","1","Italian","L2"
"869",36,"santo","6","9","Italian","L2"
"870",36,"bugiarda","1","1","Italian","L2"
"871",36,"gentile","6","9","Italian","L2"
"872",36,"meschina","1","1","Italian","L2"
"873",36,"tesoro","7","9","Italian","L2"
"874",36,"affidabile","7","9","Italian","L2"
"875",36,"cauta","3","9","Italian","L2"
"876",36,"paziente","2","9","Italian","L2"
"877",36,"crudele","1","1","Italian","L2"
"878",36,"scrupolosa","6","9","Italian","L2"
"879",36,"leale","6","9","Italian","L2"
"880",36,"indiscreta","4","3","Italian","L2"
"881",36,"scortese","1","1","Italian","L2"
"882",36,"riservata","2","6","Italian","L2"
"883",36,"positivo","6","9","Italian","L2"
"884",36,"pigra","3","9","Italian","L2"
"885",286,"santo","1","7","Italian","L2"
"886",286,"pigra","1","3","Italian","L2"
"887",286,"leale","3","9","Italian","L2"
"888",286,"scrupolosa","3","9","Italian","L2"
"889",286,"stronzo","7","1","Italian","L2"
"890",286,"tesoro","2","9","Italian","L2"
"891",286,"affidabile","3","8","Italian","L2"
"892",286,"indiscreta","7","2","Italian","L2"
"893",286,"saggia","1","9","Italian","L2"
"894",286,"positivo","1","9","Italian","L2"
"895",286,"riservata","1","9","Italian","L2"
"896",286,"inaffidabile","7","2","Italian","L2"
"897",286,"cattivo","8","1","Italian","L2"
"898",286,"gentile","2","8","Italian","L2"
"899",286,"demone","8","2","Italian","L2"
"900",286,"negativo","5","1","Italian","L2"
"901",286,"meschina","8","3","Italian","L2"
"902",286,"crudele","7","3","Italian","L2"
"903",286,"bugiarda","7","3","Italian","L2"
"904",286,"paziente","2","8","Italian","L2"
"905",286,"buono","2","8","Italian","L2"
"906",286,"scortese","7","2","Italian","L2"
"907",286,"sleale","7","2","Italian","L2"
"908",286,"cauta","4","8","Italian","L2"
"909",286,"osceno","8","2","Italian","L2"
"910",286,"elegante","3","7","Italian","L2"
"911",291,"scortese","6","3","Italian","L2"
"912",291,"paziente","3","8","Italian","L2"
"913",291,"cauta","1","7","Italian","L2"
"914",291,"bugiarda","9","1","Italian","L2"
"915",291,"tesoro","2","8","Italian","L2"
"916",291,"scrupolosa","2","8","Italian","L2"
"917",291,"cattivo","8","2","Italian","L2"
"918",291,"gentile","7","8","Italian","L2"
"919",291,"positivo","1","9","Italian","L2"
"920",291,"pigra","5","6","Italian","L2"
"921",291,"sleale","6","2","Italian","L2"
"922",291,"santo","1","8","Italian","L2"
"923",291,"meschina","6","1","Italian","L2"
"924",291,"osceno","9","1","Italian","L2"
"925",291,"affidabile","1","9","Italian","L2"
"926",291,"indiscreta","5","6","Italian","L2"
"927",291,"leale","1","8","Italian","L2"
"928",291,"negativo","8","1","Italian","L2"
"929",291,"inaffidabile","7","1","Italian","L2"
"930",291,"stronzo","7","1","Italian","L2"
"931",291,"saggia","1","9","Italian","L2"
"932",291,"buono","1","9","Italian","L2"
"933",291,"riservata","1","9","Italian","L2"
"934",291,"demone","7","1","Italian","L2"
"935",291,"crudele","8","1","Italian","L2"
"936",291,"elegante","1","9","Italian","L2"
"937",175,"santo","5","7","Italian","L2"
"938",175,"inaffidabile","4","3","Italian","L2"
"939",175,"meschina","6","2","Italian","L2"
"940",175,"paziente","3","6","Italian","L2"
"941",175,"sleale","5","3","Italian","L2"
"942",175,"demone","6","3","Italian","L2"
"943",175,"stronzo","6","2","Italian","L2"
"944",175,"gentile","3","8","Italian","L2"
"945",175,"buono","3","7","Italian","L2"
"946",175,"affidabile","3","7","Italian","L2"
"947",175,"pigra","5","5","Italian","L2"
"948",175,"bugiarda","6","3","Italian","L2"
"949",175,"negativo","5","3","Italian","L2"
"950",175,"riservata","5","5","Italian","L2"
"951",175,"elegante","4","6","Italian","L2"
"952",175,"scrupolosa","4","6","Italian","L2"
"953",175,"cauta","3","6","Italian","L2"
"954",175,"leale","3","8","Italian","L2"
"955",175,"indiscreta","5","3","Italian","L2"
"956",175,"osceno","6","3","Italian","L2"
"957",175,"scortese","8","3","Italian","L2"
"958",175,"cattivo","8","2","Italian","L2"
"959",175,"tesoro","3","7","Italian","L2"
"960",175,"crudele","8","3","Italian","L2"
"961",175,"positivo","3","8","Italian","L2"
"962",175,"saggia","3","7","Italian","L2"
"963",98,"elegante","4","7","Italian","L2"
"964",98,"crudele","8","1","Italian","L2"
"965",98,"gentile","2","8","Italian","L2"
"966",98,"bugiarda","7","2","Italian","L2"
"967",98,"affidabile","1","8","Italian","L2"
"968",98,"saggia","3","8","Italian","L2"
"969",98,"demone","9","1","Italian","L2"
"970",98,"indiscreta","7","2","Italian","L2"
"971",98,"tesoro","1","9","Italian","L2"
"972",98,"santo","5","5","Italian","L2"
"973",98,"scrupolosa","2","6","Italian","L2"
"974",98,"buono","1","9","Italian","L2"
"975",98,"inaffidabile","7","2","Italian","L2"
"976",98,"leale","2","8","Italian","L2"
"977",98,"cauta","2","7","Italian","L2"
"978",98,"paziente","1","8","Italian","L2"
"979",98,"meschina","7","1","Italian","L2"
"980",98,"sleale","7","1","Italian","L2"
"981",98,"cattivo","8","1","Italian","L2"
"982",98,"stronzo","9","1","Italian","L2"
"983",98,"osceno","9","2","Italian","L2"
"984",98,"negativo","8","2","Italian","L2"
"985",98,"riservata","1","6","Italian","L2"
"986",98,"pigra","2","4","Italian","L2"
"987",98,"scortese","6","2","Italian","L2"
"988",98,"positivo","3","8","Italian","L2"
"989",275,"osceno","6","5","Italian","L2"
"990",275,"saggia","2","7","Italian","L2"
"991",275,"meschina","6","5","Italian","L2"
"992",275,"indiscreta","6","4","Italian","L2"
"993",275,"stronzo","9","7","Italian","L2"
"994",275,"pigra","7","3","Italian","L2"
"995",275,"scrupolosa","4","7","Italian","L2"
"996",275,"tesoro","5","9","Italian","L2"
"997",275,"buono","7","9","Italian","L2"
"998",275,"positivo","5","7","Italian","L2"
"999",275,"affidabile","7","8","Italian","L2"
"1000",275,"cauta","5","5","Italian","L2"
"1001",275,"demone","7","4","Italian","L2"
"1002",275,"crudele","7","2","Italian","L2"
"1003",275,"leale","7","7","Italian","L2"
"1004",275,"gentile","9","9","Italian","L2"
"1005",275,"inaffidabile","8","2","Italian","L2"
"1006",275,"bugiarda","8","2","Italian","L2"
"1007",275,"paziente","8","8","Italian","L2"
"1008",275,"cattivo","9","1","Italian","L2"
"1009",275,"riservata","5","4","Italian","L2"
"1010",275,"sleale","8","1","Italian","L2"
"1011",275,"scortese","9","1","Italian","L2"
"1012",275,"negativo","6","4","Italian","L2"
"1013",275,"elegante","5","6","Italian","L2"
"1014",275,"santo","5","3","Italian","L2"
"1015",256,"inaffidabile","5","3","Italian","L2"
"1016",256,"bugiarda","5","2","Italian","L2"
"1017",256,"leale","6","6","Italian","L2"
"1018",256,"stronzo","6","1","Italian","L2"
"1019",256,"crudele","5","1","Italian","L2"
"1020",256,"cauta","1","6","Italian","L2"
"1021",256,"demone","6","3","Italian","L2"
"1022",256,"paziente","2","7","Italian","L2"
"1023",256,"scortese","5","1","Italian","L2"
"1024",256,"santo","3","5","Italian","L2"
"1025",256,"saggia","1","7","Italian","L2"
"1026",256,"osceno","9","9","Italian","L2"
"1027",256,"gentile","7","9","Italian","L2"
"1028",256,"tesoro","8","9","Italian","L2"
"1029",256,"meschina","5","1","Italian","L2"
"1030",256,"pigra","3","6","Italian","L2"
"1031",256,"elegante","6","5","Italian","L2"
"1032",256,"indiscreta","5","1","Italian","L2"
"1033",256,"positivo","8","9","Italian","L2"
"1034",256,"scrupolosa","5","5","Italian","L2"
"1035",256,"riservata","5","5","Italian","L2"
"1036",256,"cattivo","5","1","Italian","L2"
"1037",256,"buono","3","7","Italian","L2"
"1038",256,"sleale","5","1","Italian","L2"
"1039",256,"negativo","5","1","Italian","L2"
"1040",256,"affidabile","3","8","Italian","L2"
"1041",76,"sleale","7","2","Italian","L2"
"1042",76,"saggia","1","9","Italian","L2"
"1043",76,"gentile","7","9","Italian","L2"
"1044",76,"affidabile","3","8","Italian","L2"
"1045",76,"meschina","6","2","Italian","L2"
"1046",76,"demone","5","5","Italian","L2"
"1047",76,"leale","2","8","Italian","L2"
"1048",76,"crudele","5","3","Italian","L2"
