"","Participant","Word","likert_arousal","likert_valence","Language"
"4698",120,"careful","1","6","English"
"4699",120,"patient","2","7","English"
"4700",120,"demon","7","1","English"
"4701",120,"asshole","7","1","English"
"4702",120,"positive","1","8","English"
"4703",120,"kind","1","9","English"
"4704",120,"wise","3","7","English"
"4705",120,"bad","7","1","English"
"4706",120,"cautious","2","7","English"
"4707",70,"mean","7","3","English"
"4708",70,"obsecene","7","2","English"
"4709",70,"unrealiable","6","3","English"
"4710",70,"discreet","3","7","English"
"4711",70,"patient","2","8","English"
"4712",70,"indiscreet","6","4","English"
"4713",70,"rude","7","4","English"
"4714",70,"disloyal","7","3","English"
"4715",70,"loyal","2","8","English"
"4716",70,"cautious","3","7","English"
"4717",70,"cruel","9","1","English"
"4718",70,"negative","7","3","English"
"4719",70,"reliable","2","8","English"
"4720",70,"kind","1","9","English"
"4721",70,"good","1","9","English"
"4722",70,"sweetheart","1","9","English"
"4723",70,"liar","8","2","English"
"4724",70,"demon","9","1","English"
"4725",70,"asshole","8","2","English"
"4726",70,"graceful","2","8","English"
"4727",70,"bad","7","3","English"
"4728",70,"careful","4","6","English"
"4729",70,"lazy","5","5","English"
"4730",70,"saint","1","9","English"
"4731",70,"wise","2","8","English"
"4732",70,"positive","2","8","English"
"4733",259,"indiscreet","5","1","English"
"4734",259,"unrealiable","5","1","English"
"4735",259,"careful","6","1","English"
"4736",259,"rude","6","1","English"
"4737",259,"kind","1","9","English"
"4738",259,"obsecene","5","1","English"
"4739",259,"loyal","7","9","English"
"4740",259,"positive","5","9","English"
"4741",259,"liar","6","1","English"
"4742",259,"reliable","5","9","English"
"4743",259,"bad","7","1","English"
"4744",259,"demon","7","7","English"
"4745",259,"patient","1","9","English"
"4746",259,"saint","6","2","English"
"4747",259,"good","3","9","English"
"4748",259,"asshole","7","2","English"
"4749",259,"wise","1","9","English"
"4750",259,"graceful","1","9","English"
"4751",259,"cruel","7","1","English"
"4752",259,"disloyal","7","1","English"
"4753",259,"lazy","6","1","English"
"4754",259,"mean","6","1","English"
"4755",259,"negative","7","1","English"
"4756",259,"discreet","1","9","English"
"4757",259,"cautious","8","1","English"
"4758",259,"sweetheart","1","9","English"
"4759",122,"discreet","5","2","English"
"4760",122,"saint","5","7","English"
"4761",122,"reliable","7","7","English"
"4762",122,"rude","7","3","English"
"4763",122,"asshole","8","8","English"
"4764",122,"demon","5","3","English"
"4765",122,"patient","2","5","English"
"4766",122,"cruel","5","2","English"
"4767",122,"indiscreet","5","2","English"
"4768",122,"sweetheart","3","9","English"
"4769",122,"wise","4","6","English"
"4770",122,"bad","5","2","English"
"4771",122,"negative","3","5","English"
"4772",122,"mean","4","3","English"
"4773",122,"disloyal","5","2","English"
"4774",122,"lazy","5","2","English"
"4775",122,"liar","6","1","English"
"4776",122,"cautious","3","6","English"
"4777",122,"positive","2","7","English"
"4778",122,"graceful","4","8","English"
"4779",122,"unrealiable","4","2","English"
"4780",122,"careful","2","7","English"
"4781",122,"obsecene","4","3","English"
"4782",122,"kind","3","9","English"
"4783",122,"loyal","6","7","English"
"4784",122,"good","2","8","English"
"4785",277,"cautious","3","8","English"
"4786",277,"kind","1","8","English"
"4787",277,"rude","5","3","English"
"4788",277,"demon","7","2","English"
"4789",277,"saint","5","5","English"
"4790",277,"liar","8","3","English"
"4791",277,"discreet","5","5","English"
"4792",277,"disloyal","4","3","English"
"4793",277,"reliable","3","8","English"
"4794",277,"careful","5","9","English"
"4795",277,"sweetheart","7","9","English"
"4796",277,"lazy","3","3","English"
"4797",277,"positive","4","7","English"
"4798",277,"graceful","4","7","English"
"4799",277,"indiscreet","7","3","English"
"4800",277,"loyal","7","6","English"
"4801",277,"bad","8","2","English"
"4802",277,"wise","3","7","English"
"4803",277,"negative","3","3","English"
"4804",277,"obsecene","7","3","English"
"4805",277,"patient","3","8","English"
"4806",277,"mean","7","2","English"
"4807",277,"unrealiable","7","3","English"
"4808",277,"cruel","5","4","English"
"4809",277,"good","3","8","English"
"4810",277,"asshole","5","5","English"
"4811",126,"liar","7","1","English"
"4812",126,"disloyal","7","1","English"
"4813",126,"discreet","1","7","English"
"4814",126,"obsecene","5","3","English"
"4815",126,"patient","1","7","English"
"4816",126,"cruel","7","1","English"
"4817",126,"good","9","9","English"
"4818",126,"wise","1","7","English"
"4819",126,"cautious","1","7","English"
"4820",126,"positive","9","9","English"
"4821",126,"rude","7","1","English"
"4822",126,"lazy","7","3","English"
"4823",126,"careful","1","7","English"
"4824",126,"loyal","1","9","English"
"4825",126,"mean","8","1","English"
"4826",126,"graceful","2","7","English"
"4827",126,"sweetheart","2","8","English"
"4828",126,"saint","4","5","English"
"4829",126,"asshole","6","1","English"
"4830",126,"indiscreet","6","1","English"
"4831",126,"negative","5","1","English"
"4832",126,"unrealiable","6","1","English"
"4833",126,"reliable","1","9","English"
"4834",126,"demon","7","1","English"
"4835",126,"kind","1","9","English"
"4836",126,"bad","5","1","English"
"4837",194,"liar","5","3","English"
"4838",194,"reliable","2","7","English"
"4839",194,"graceful","2","7","English"
"4840",194,"saint","2","8","English"
"4841",194,"good","7","8","English"
"4842",194,"mean","6","3","English"
"4843",194,"demon","7","2","English"
"4844",194,"lazy","2","2","English"
"4845",194,"wise","1","8","English"
"4846",194,"loyal","2","7","English"
"4847",194,"careful","2","7","English"
"4848",194,"obsecene","7","2","English"
"4849",194,"indiscreet","2","2","English"
"4850",194,"bad","5","2","English"
"4851",194,"sweetheart","2","7","English"
"4852",194,"rude","7","2","English"
"4853",194,"disloyal","6","2","English"
"4854",194,"cruel","8","2","English"
"4855",194,"negative","5","2","English"
"4856",194,"patient","2","8","English"
"4857",194,"kind","2","8","English"
"4858",194,"positive","5","8","English"
"4859",194,"asshole","8","2","English"
"4860",194,"unrealiable","3","2","English"
"4861",194,"discreet","2","8","English"
"4862",194,"cautious","1","8","English"
"4863",196,"sweetheart","2","8","English"
"4864",196,"positive","7","9","English"
"4865",196,"graceful","1","8","English"
"4866",196,"reliable","1","8","English"
"4867",196,"mean","6","2","English"
"4868",196,"saint","1","5","English"
"4869",196,"asshole","7","1","English"
"4870",196,"disloyal","7","1","English"
"4871",196,"patient","1","7","English"
"4872",196,"good","4","8","English"
"4873",196,"rude","6","2","English"
"4874",196,"unrealiable","5","2","English"
"4875",196,"wise","1","7","English"
"4876",196,"obsecene","3","2","English"
"4877",196,"indiscreet","6","2","English"
"4878",196,"demon","7","2","English"
"4879",196,"liar","7","2","English"
"4880",196,"cautious","3","7","English"
"4881",196,"discreet","4","7","English"
"4882",196,"careful","2","8","English"
"4883",196,"kind","1","8","English"
"4884",196,"cruel","7","1","English"
"4885",196,"loyal","3","8","English"
"4886",196,"negative","5","2","English"
"4887",196,"bad","5","2","English"
"4888",196,"lazy","2","2","English"
"4889",96,"cruel","6","1","English"
"4890",96,"patient","1","7","English"
"4891",96,"good","9","9","English"
"4892",96,"reliable","9","9","English"
"4893",96,"indiscreet","3","1","English"
"4894",96,"loyal","1","9","English"
"4895",96,"wise","1","7","English"
"4896",96,"obsecene","5","1","English"
"4897",96,"demon","5","1","English"
"4898",96,"graceful","9","9","English"
"4899",96,"cautious","2","8","English"
"4900",96,"bad","4","1","English"
"4901",96,"asshole","8","1","English"
"4902",96,"sweetheart","1","9","English"
"4903",96,"mean","7","1","English"
"4904",96,"negative","1","1","English"
"4905",96,"lazy","1","1","English"
"4906",96,"disloyal","5","1","English"
"4907",96,"unrealiable","5","1","English"
"4908",96,"positive","9","9","English"
"4909",96,"saint","1","7","English"
"4910",96,"liar","5","1","English"
"4911",96,"kind","9","9","English"
"4912",96,"discreet","1","7","English"
"4913",96,"rude","5","1","English"
"4914",96,"careful","1","7","English"
"4915",290,"negative","2","2","English"
"4916",290,"patient","1","7","English"
"4917",290,"indiscreet","2","7","English"
"4918",290,"wise","2","8","English"
"4919",290,"cautious","2","6","English"
"4920",290,"kind","3","7","English"
"4921",290,"mean","2","6","English"
"4922",290,"unrealiable","2","2","English"
"4923",290,"demon","5","5","English"
"4924",290,"asshole","6","5","English"
"4925",290,"liar","6","5","English"
"4926",290,"reliable","1","9","English"
"4927",290,"lazy","2","2","English"
"4928",290,"careful","1","7","English"
"4929",290,"obsecene","2","1","English"
"4930",290,"sweetheart","6","8","English"
"4931",290,"cruel","4","2","English"
"4932",290,"disloyal","3","2","English"
"4933",290,"graceful","2","9","English"
"4934",290,"rude","5","3","English"
"4935",290,"discreet","1","9","English"
"4936",290,"saint","1","7","English"
"4937",290,"good","1","9","English"
"4938",290,"positive","2","9","English"
"4939",290,"bad","4","2","English"
"4940",290,"loyal","1","9","English"
"4941",267,"disloyal","3","3","English"
"4942",267,"kind","3","8","English"
"4943",267,"lazy","5","4","English"
"4944",267,"saint","6","8","English"
"4945",267,"graceful","7","8","English"
"4946",267,"rude","6","2","English"
"4947",267,"bad","6","3","English"
"4948",267,"indiscreet","6","3","English"
"4949",267,"mean","6","3","English"
"4950",267,"liar","5","2","English"
"4951",267,"demon","6","1","English"
"4952",267,"positive","2","8","English"
"4953",267,"cautious","5","5","English"
"4954",267,"obsecene","6","3","English"
"4955",267,"negative","6","3","English"
"4956",267,"wise","4","8","English"
"4957",267,"reliable","3","8","English"
"4958",267,"unrealiable","6","3","English"
"4959",267,"sweetheart","8","8","English"
"4960",267,"discreet","5","7","English"
"4961",267,"patient","5","8","English"
"4962",267,"good","7","8","English"
"4963",267,"loyal","7","8","English"
"4964",267,"cruel","6","1","English"
"4965",267,"careful","5","5","English"
"4966",267,"asshole","6","2","English"
"4967",111,"demon","7","4","English"
"4968",111,"graceful","4","8","English"
"4969",111,"mean","8","3","English"
"4970",111,"positive","6","6","English"
"4971",111,"good","6","9","English"
"4972",111,"obsecene","7","6","English"
"4973",111,"unrealiable","6","3","English"
"4974",111,"careful","2","5","English"
"4975",111,"reliable","1","8","English"
"4976",111,"rude","8","1","English"
"4977",111,"lazy","5","1","English"
"4978",111,"disloyal","8","2","English"
"4979",111,"loyal","6","8","English"
"4980",111,"saint","5","5","English"
"4981",111,"cruel","6","2","English"
"4982",111,"wise","7","9","English"
"4983",111,"negative","6","4","English"
"4984",111,"sweetheart","6","7","English"
"4985",111,"asshole","8","2","English"
"4986",111,"cautious","3","5","English"
"4987",111,"liar","9","1","English"
"4988",111,"patient","3","5","English"
"4989",111,"bad","4","4","English"
"4990",111,"indiscreet","4","4","English"
"4991",111,"kind","7","8","English"
"4992",111,"discreet","5","5","English"
"4993",179,"rude","7","2","English"
"4994",179,"demon","8","3","English"
"4995",179,"cautious","1","6","English"
"4996",179,"patient","2","6","English"
"4997",179,"asshole","8","1","English"
"4998",179,"unrealiable","7","3","English"
"4999",179,"kind","3","9","English"
"5000",179,"sweetheart","2","8","English"
"5001",179,"loyal","1","9","English"
"5002",179,"mean","8","2","English"
"5003",179,"graceful","4","8","English"
"5004",179,"indiscreet","6","4","English"
"5005",179,"obsecene","7","4","English"
"5006",179,"cruel","7","1","English"
"5007",179,"negative","6","3","English"
"5008",179,"careful","5","7","English"
"5009",179,"discreet","4","6","English"
"5010",179,"good","3","8","English"
"5011",179,"lazy","6","3","English"
"5012",179,"bad","7","2","English"
"5013",179,"positive","3","9","English"
"5014",179,"wise","4","8","English"
"5015",179,"reliable","2","8","English"
"5016",179,"liar","6","1","English"
"5017",179,"disloyal","7","2","English"
"5018",179,"saint","2","7","English"
"5019",295,"good","7","9","English"
"5020",295,"saint","6","6","English"
"5021",295,"reliable","5","9","English"
"5022",295,"patient","4","7","English"
"5023",295,"liar","5","1","English"
"5024",295,"asshole","7","1","English"
"5025",295,"careful","6","6","English"
"5026",295,"graceful","1","9","English"
"5027",295,"wise","8","9","English"
"5028",295,"discreet","3","5","English"
"5029",295,"cautious","5","5","English"
"5030",295,"unrealiable","9","1","English"
"5031",295,"lazy","8","1","English"
"5032",295,"cruel","9","1","English"
"5033",295,"negative","8","1","English"
"5034",295,"sweetheart","6","9","English"
"5035",295,"loyal","6","9","English"
"5036",295,"kind","2","9","English"
"5037",295,"indiscreet","9","1","English"
"5038",295,"demon","9","1","English"
"5039",295,"rude","9","1","English"
"5040",295,"bad","6","1","English"
"5041",295,"mean","9","1","English"
"5042",295,"obsecene","6","3","English"
"5043",295,"positive","3","9","English"
"5044",295,"disloyal","7","1","English"
"5045",221,"careful","5","4","English"
"5046",221,"reliable","5","5","English"
"5047",221,"disloyal","5","1","English"
"5048",221,"asshole","6","1","English"
"5049",221,"wise","7","9","English"
"5050",221,"loyal","7","6","English"
"5051",221,"kind","5","7","English"
"5052",221,"sweetheart","8","7","English"
"5053",221,"obsecene","5","1","English"
"5054",221,"cautious","4","4","English"
"5055",221,"discreet","7","5","English"
"5056",221,"mean","2","3","English"
"5057",221,"positive","6","5","English"
"5058",221,"liar","2","2","English"
"5059",221,"lazy","8","3","English"
"5060",221,"demon","7","5","English"
"5061",221,"saint","5","3","English"
"5062",221,"indiscreet","6","6","English"
"5063",221,"patient","5","6","English"
"5064",221,"negative","3","2","English"
"5065",221,"bad","4","3","English"
"5066",221,"good","5","5","English"
"5067",221,"rude","5","7","English"
"5068",221,"unrealiable","5","5","English"
"5069",221,"graceful","5","6","English"
"5070",221,"cruel","4","3","English"
"5071",174,"cruel","6","2","English"
"5072",174,"bad","7","2","English"
"5073",174,"discreet","1","9","English"
"5074",174,"saint","1","9","English"
"5075",174,"loyal","1","9","English"
"5076",174,"indiscreet","4","4","English"
"5077",174,"lazy","6","5","English"
"5078",174,"positive","1","9","English"
"5079",174,"sweetheart","1","9","English"
"5080",174,"rude","6","1","English"
"5081",174,"kind","1","9","English"
"5082",174,"obsecene","5","5","English"
"5083",174,"good","1","9","English"
"5084",174,"cautious","1","9","English"
"5085",174,"liar","9","1","English"
"5086",174,"demon","9","2","English"
"5087",174,"mean","7","2","English"
"5088",174,"disloyal","8","1","English"
"5089",174,"unrealiable","6","1","English"
"5090",174,"graceful","2","9","English"
"5091",174,"reliable","1","9","English"
"5092",174,"careful","1","9","English"
"5093",174,"wise","1","9","English"
"5094",174,"negative","5","1","English"
"5095",174,"patient","1","9","English"
"5096",174,"asshole","8","1","English"
